sample_id,sensor_id,node_id,prior_id,surface_type,x_m,y_m,z_m,radius_m,theta_deg,phi_deg,local_radius_m,normal_x,normal_y,normal_z,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,weight_m2,cst_probe_field,cst_coordinate_system,workflow_role,source_center_x_m,source_center_y_m,source_center_z_m,source_family_role
L1_short_dipole_x_1p2G,34,34,level1_local_sphere_r0p35,sphere,0.334725310017,-0.0277313077232,4.0984375,4.11217703899,4.68499146877,355.263977701,0.349816921952,0.956358028619,-0.0792323077805,0.28125,0.0825650860105,0.996585674477,-0.0,-0.280289720947,0.0232214304405,0.959634533299,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,35,35,level1_local_sphere_r0p35,sphere,-0.229477015439,0.248057929627,4.09114583333,4.10507815597,4.7218434429,132.771741751,0.349949001144,-0.655648615541,0.708736941793,0.260416666667,-0.734064875349,-0.679079346453,0.0,0.176843579805,-0.191162727955,0.965496328176,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,36,36,level1_local_sphere_r0p35,sphere,0.00165767044176,-0.339802488015,4.08385416667,4.09796697563,4.75647097096,270.279505801,0.350261292867,0.00473620126218,-0.970864251472,0.239583333333,0.999988101135,0.00487827716345,-0.0,-0.00116875390374,0.239580482564,0.970875803792,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,37,37,level1_local_sphere_r0p35,sphere,0.229464458271,0.25295107429,4.0765625,4.09084343382,4.7889017489,47.7872698514,0.349664540141,0.655612737916,0.722717355114,0.21875,-0.740655333102,0.671885166935,0.0,-0.146974880267,-0.162018354116,0.97578093725,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,38,38,level1_local_sphere_r0p35,sphere,-0.341612586807,-0.0316605777627,4.06927083333,4.08370746585,4.81915943389,185.295033901,0.350233335644,-0.976035962306,-0.0904587936076,0.197916666667,0.0922842828896,-0.995732700644,0.0,0.197072097002,0.0182645976552,0.980218849572,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,39,39,level1_local_sphere_r0p35,sphere,0.274389676997,-0.20825198212,4.06197916667,4.07655900649,4.84726388205,322.802797952,0.3499931622,0.783970505705,-0.5950056632,0.177083333333,0.604560216825,0.796559441744,-0.0,-0.141057401142,0.107057538396,0.984195861125,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,40,40,level1_local_sphere_r0p35,sphere,-0.0618748285048,0.340118777696,4.0546875,4.06939798988,4.87323135036,100.310562002,0.349775440401,-0.1767852243,0.971767936274,0.15625,-0.983852060512,-0.17898358312,0.0,0.0279661848625,-0.153726884455,0.98771753933,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,41,41,level1_local_sphere_r0p35,sphere,-0.184694868797,-0.293498620819,4.04739583333,4.06222434962,4.89707466688,237.818326052,0.350339399909,-0.527699625134,-0.838567488055,0.135416666667,0.846363563284,-0.532605593986,0.0,0.0721236741855,0.114611732528,0.990788739535,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,42,42,level1_local_sphere_r0p35,sphere,0.335329760907,0.0918999851235,4.04010416667,4.05503801873,4.91880337254,15.3260901016,0.349724169226,0.958085031164,0.262571386067,0.114583333333,-0.264312241699,0.964437161711,0.0,-0.110508424779,-0.0302857776946,0.993413639791,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,43,43,level1_local_sphere_r0p35,sphere,-0.310018771595,0.159096515054,4.0328125,4.0478389296,4.93842383702,152.833854152,0.350066883326,-0.885767918844,0.454561471583,0.09375,-0.456572321037,-0.889686301829,0.0,0.0834080907965,-0.0428036550972,0.99559577013,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,44,44,level1_local_sphere_r0p35,sphere,0.121342016448,-0.327299254674,4.02552083333,4.04062701405,4.95593935084,290.341618202,0.350178538798,0.346691475567,-0.93514072764,0.0729166666667,0.937636681948,0.347616818733,-0.0,-0.0253470596993,0.068369341392,0.997338036837,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,45,45,level1_local_sphere_r0p35,sphere,0.131785818659,0.323728583049,4.01822916667,4.03340220327,4.97135019553,67.8493822517,0.349669630246,0.376530910455,0.924938808712,0.0520833333333,-0.926195895389,0.377042654569,0.0,-0.0196376382588,-0.0482393695515,0.99864274212,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,46,46,level1_local_sphere_r0p35,sphere,-0.316125078892,-0.149817574368,4.0109375,4.02616442784,4.98465369308,205.357146302,0.350308882594,-0.903214511119,-0.428050212479,0.03125,0.42825937458,-0.903655857107,0.0,0.0282392455346,0.0133831054556,0.999511599482,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
L1_short_dipole_x_1p2G,47,47,level1_local_sphere_r0p35,sphere,0.334446318417,-0.10311337448,4.00364583333,4.01891361771,4.99584423537,342.864910352,0.349875292369,0.955560909763,-0.294609641371,0.0104166666667,0.294625626268,0.955612756479,-0.0,-0.00995429954666,0.0030690169403,0.999945745056,0.0160352125027,efield,Cartesian,local_huygens_surface_observation,0,0,4,orientation_x_short
