sample_id,frequency_hz,variant,variant_family,impedance_ohm,impedance_factor_to_eta0,calibration_mode,hfield_j_scale,uses_real_hfield,model_note,sensor_count,farfield_points,farfield_shape,electric_current_l2,magnetic_current_l2,predicted_peak_power,reference_peak_power,best_power_scale,scaled_power_nmse,nmse,correlation,main_lobe_error_deg,peak_error_db,main_lobe_region_threshold,reference_lobe_region_points,predicted_lobe_region_points,main_lobe_region_jaccard,reference_lobe_region_capture,predicted_lobe_region_precision,main_lobe_region_min_capture,true_peak_to_pred_region_error_deg,pred_peak_to_true_region_error_deg,main_lobe_region_error_deg,status
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus_j96,eh_love_equivalence_plus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",48,2664,37x72,0.011513883141187254,0.04432438238045928,6.825069259345985e-06,3.9429401543613114e-08,0.01383494309884526,0.22463589732298142,0.4876529500200719,0.5053262266722766,102.82487226336396,22.38286877427442,0.75,1678,51,0.030393325387365912,0.03056425270732029,1.0,0.03056425270732029,96.86715886062042,0.0,96.86715886062042,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus,eh_love_equivalence_plus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",48,2664,37x72,0.00011993628272070057,0.04432438238045928,6.434465147330652e-06,3.9429401543613114e-08,0.0144135152327497,0.25295538390471295,0.499821829443142,0.4426586566181088,102.27960588281147,22.12692267403016,0.75,1678,54,0.03218116805721097,0.032638791510260695,1.0,0.032638791510260695,95.88411164186243,0.0,95.88411164186243,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_plus,outgoing_equivalence_plus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=-n_cross_E_t",48,2664,37x72,0.00011765547069705322,0.04432438238045928,6.433623247015542e-06,3.9429401543613114e-08,0.014414635455421923,0.25295024612216577,0.4997989874411609,0.4426165902373983,102.27960588281147,22.126354395898268,0.75,1678,54,0.03218116805721097,0.032638791510260695,1.0,0.032638791510260695,95.88411164186243,0.0,95.88411164186243,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_plus,magnetic_only_plus,376.730313668,1.0,not_used,,False,"J=0, M=-n_cross_E_t; eta_eff not used",48,2664,37x72,0.0,0.04432438238045928,6.433048634980354e-06,3.9429401543613114e-08,0.014413395961259071,0.25328038775914674,0.49995605076606525,0.4419922941164094,102.27960588281147,22.125966493201172,0.75,1678,54,0.03218116805721097,0.032638791510260695,1.0,0.032638791510260695,95.88411164186243,0.0,95.88411164186243,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_minus,magnetic_only_minus,376.730313668,1.0,not_used,,False,"J=0, M sign flipped; eta_eff not used",48,2664,37x72,0.0,0.04432438238045928,6.433048634980354e-06,3.9429401543613114e-08,0.014413395961259071,0.25328038775914674,0.49995605076606525,0.4419922941164094,102.27960588281147,22.125966493201172,0.75,1678,54,0.03218116805721097,0.032638791510260695,1.0,0.032638791510260695,95.88411164186243,0.0,95.88411164186243,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_minus,outgoing_equivalence_minus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M sign flipped",48,2664,37x72,0.00011765547069705322,0.04432438238045928,6.432487436282685e-06,3.9429401543613114e-08,0.01441204143800243,0.25360993519263775,0.5001106128515904,0.44136943047428057,102.27960588281147,22.125587611984795,0.75,1678,54,0.03218116805721097,0.032638791510260695,1.0,0.032638791510260695,95.88411164186243,0.0,95.88411164186243,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus,eh_love_equivalence_minus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",48,2664,37x72,0.00011993628272070057,0.04432438238045928,6.431645405794965e-06,3.9429401543613114e-08,0.014413155135067843,0.25360500216668075,0.5000877375292982,0.44132709288887495,102.27960588281147,22.125019071222,0.75,1678,54,0.03218116805721097,0.032638791510260695,1.0,0.032638791510260695,95.88411164186243,0.0,95.88411164186243,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,hfield_electric_only,hfield_electric_only,376.730313668,1.0,real_hfield_only,1.0,True,"J=n_cross_H_t from real CST H-field, M=0",48,2664,37x72,0.00011993628272070057,0.0,3.385598021040963e-11,3.9429401543613114e-08,2708.6951632070013,0.3724093856515429,0.576344598992847,0.41327477443133004,78.2192910060534,-30.66184793271266,0.75,1678,51,0.030393325387365912,0.0315304882279949,1.0,0.0315304882279949,72.79302442413284,8.537736462515939e-07,72.79302442413284,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,electric_only_outgoing,electric_only_outgoing,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=0",48,2664,37x72,0.00011765547069705322,0.0,3.28558199232522e-11,3.9429401543613114e-08,2769.773086640094,0.3748522992768539,0.5756354652663488,0.4099549395311507,78.2192910060534,-30.792078758720237,0.75,1678,51,0.030393325387365912,0.03135589050111209,1.0,0.03135589050111209,73.81210370020939,8.537736462515939e-07,73.81210370020939,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus_j96,eh_love_equivalence_minus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",48,2664,37x72,0.011513883141187254,0.04432438238045928,6.358909865154359e-06,3.9429401543613114e-08,0.013906947154472946,0.27904479921006103,0.5004234279162199,0.38765980060236643,102.27960588281147,22.075624836520667,0.75,1678,64,0.03814064362336114,0.0391897581631138,1.0,0.0391897581631138,8.723020747036994,0.0,8.723020747036994,diagnostic_only
