sample_id,frequency_hz,theta_deg,phi_deg,reference_power,predicted_power,reference_power_norm,predicted_power_norm,predicted_e_theta_real,predicted_e_theta_imag,predicted_e_phi_real,predicted_e_phi_imag
L1_short_dipole_x_1p2G,1200000000.0,2.0,0.0,3.936494803863294e-08,1.3474317619213562e-06,0.9983653440717613,0.9328017296921939,-0.0007153239335540412,0.000914181771140203,2.4667653786936525e-06,-3.006058824740015e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,5.0,3.936526342162356e-08,1.3478535095088716e-06,0.9983733427473249,0.9330936976346498,-0.0007125825848859264,0.0009105066423337976,6.488387524513446e-05,-8.274845149832511e-05
L1_short_dipole_x_1p2G,1200000000.0,2.0,10.0,3.9366298802067355e-08,1.3482737041673879e-06,0.9983996018434123,0.933384590513494,-0.0007043930799956517,0.0008998957196525836,0.00012683613468119528,-0.0001618776751492297
L1_short_dipole_x_1p2G,1200000000.0,2.0,14.999999999999998,3.9368021523335014e-08,1.3486876778804414e-06,0.9984432931296153,0.9336711767485051,-0.0006908149321344357,0.0008824267195134736,0.00018784603133510522,-0.00023979024296429623
L1_short_dipole_x_1p2G,1200000000.0,2.0,20.0,3.937037802112699e-08,1.3490902633480595e-06,0.9985030581196918,0.9339498791148554,-0.0006719497867921268,0.0008582298326425418,0.0002474428213644283,-0.0003158913609069442
L1_short_dipole_x_1p2G,1200000000.0,2.0,25.0,3.9373295460437915e-08,1.3494758938313896e-06,0.9985770495879036,0.9342168438636747,-0.0006479407009268178,0.0008274868418634332,0.00030516632138516766,-0.00038959951841471683
L1_short_dipole_x_1p2G,1200000000.0,2.0,29.999999999999996,3.937668395803161e-08,1.34983872139821e-06,0.9986629879349502,0.9344680225811983,-0.0006189710675783903,0.0007904298324935502,0.0003605706256664741,-0.00046035099946647594
L1_short_dipole_x_1p2G,1200000000.0,2.0,35.0,3.938043932293928e-08,1.3501727503584972e-06,0.9987582306918944,0.934699264563708,-0.0005852631938948699,0.0007473395007897252,0.000413227712768324,-0.0005276042761294654
L1_short_dipole_x_1p2G,1200000000.0,2.0,40.0,3.938444623163857e-08,1.3504719821346658e-06,0.9988598530483701,0.9349064171084802,-0.0005470765446956117,0.0006985430698262625,0.00046273090683713713,-0.0005908442466792397
L1_short_dipole_x_1p2G,1200000000.0,2.0,45.0,3.9388581741194505e-08,1.3507305673804947e-06,0.9989647369521077,0.9350854308228653,-0.0005047056676105961,0.0006444118262502321,0.0005086981603436547,-0.0006495862808850409
