sample_id,frequency_hz,variant,model_note,sensor_count,farfield_points,farfield_shape,electric_current_l2,magnetic_current_l2,predicted_peak_power,reference_peak_power,best_power_scale,scaled_power_nmse,nmse,correlation,main_lobe_error_deg,peak_error_db,status
L1_halfwave_dipole_z_1p2G,1200000000.0,electric_only_outgoing,"J=-E_t/eta0, M=0",96,2664,37x72,0.03618383302712511,0.0,1.7085534804345242e-07,0.0021655445958506294,13573.707363088051,0.014089624998699545,0.018414191337736092,0.9867729808113306,0.0,-41.029385542889756,physics_proxy_pass
L1_halfwave_dipole_z_1p2G,1200000000.0,outgoing_equivalence_minus,"J=-E_t/eta0, M sign flipped",96,2664,37x72,0.03618383302712511,13.631546766020165,0.07939117234555651,0.0021655445958506294,0.028533969946864152,0.0008565065634761924,0.002795723834903706,0.9989551804948376,19.987691420933665,15.64205083344886,shape_pass_lobe_ambiguous
L1_halfwave_dipole_z_1p2G,1200000000.0,magnetic_only_plus,"J=0, M=-n_cross_E_t",96,2664,37x72,0.0,13.631546766020165,0.07939662448842692,0.0021655445958506294,0.028534711368843897,0.0008593934565070599,0.0028065788260416293,0.998952585927542,19.987691420933665,15.64234907243338,shape_pass_lobe_ambiguous
L1_halfwave_dipole_z_1p2G,1200000000.0,magnetic_only_minus,"J=0, M sign flipped",96,2664,37x72,0.0,13.631546766020165,0.07939662448842692,0.0021655445958506294,0.028534711368843897,0.0008593934565070599,0.0028065788260416293,0.998952585927542,19.987691420933665,15.64234907243338,shape_pass_lobe_ambiguous
L1_halfwave_dipole_z_1p2G,1200000000.0,outgoing_equivalence_plus,"J=-E_t/eta0, M=-n_cross_E_t",96,2664,37x72,0.03618383302712511,13.631546766020165,0.07940234768875948,0.0021655445958506294,0.028535332405309713,0.0008623517549355113,0.0028174521657574735,0.9989499146303752,19.987691420933665,15.642662116565877,shape_pass_lobe_ambiguous
