sample_id,frequency_hz,sensor_id,node_id,prior_id,x_m,y_m,z_m,normal_x,normal_y,normal_z,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,weight_m2,polarization,e_real,e_imag,cst_project,cst_probe_item,extraction_method,layout_candidate,layout_method,layout_sensor_count,selected_for_measurement,reconstruction_model,reconstruction_degree
L1_short_dipole_x_1p2G,1200000000,4,4,level1_local_sphere_r0p35,-0.145697968509,-0.0257719191415,4.3171875,-0.416279910024,-0.0736340546901,0.90625,0.0,-0.996715361819,-0.0809844893381,0.909236512966,-0.033712215935,0.414912581138,0.0160352125027,Ey,-0.0002534312091246,-5.709690962816e-05,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.145698 -0.0257719 4.31719)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,4,4,level1_local_sphere_r0p35,-0.145697968509,-0.0257719191415,4.3171875,-0.416279910024,-0.0736340546901,0.90625,0.0,-0.996715361819,-0.0809844893381,0.909236512966,-0.033712215935,0.414912581138,0.0160352125027,Ez,0.002731450174892,0.0007962679023737,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.145698 -0.0257719 4.31719)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,5,5,level1_local_sphere_r0p35,0.137261566981,-0.0873145733117,4.30989583333,0.392175905659,-0.249470209462,0.885416666667,0.536728052626,0.843755294812,-0.0,-0.747075000615,0.475227963263,0.464798156611,0.0160352125027,Ex,0.005196029831368,0.003062372578328,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.137262 -0.0873146 4.3099)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,5,5,level1_local_sphere_r0p35,0.137261566981,-0.0873145733117,4.30989583333,0.392175905659,-0.249470209462,0.885416666667,0.536728052626,0.843755294812,-0.0,-0.747075000615,0.475227963263,0.464798156611,0.0160352125027,Ey,0.0007367683074289,0.0001968838299741,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.137262 -0.0873146 4.3099)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,5,5,level1_local_sphere_r0p35,0.137261566981,-0.0873145733117,4.30989583333,0.392175905659,-0.249470209462,0.885416666667,0.536728052626,0.843755294812,-0.0,-0.747075000615,0.475227963263,0.464798156611,0.0160352125027,Ez,-0.002529695334249,-0.0007070143527288,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.137262 -0.0873146 4.3099)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Ex,0.006292683531177,0.003286794872407,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0456569 0.169842 4.3026)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Ey,0.0004249354823889,0.0001373862929272,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0456569 0.169842 4.3026)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Ez,0.0007745221104964,0.0002296545177566,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0456569 0.169842 4.3026)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Ex,0.005945685422978,0.003344223623562,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0865849 -0.166714 4.29531)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Ey,-0.0007915520385481,-0.0002390622943271,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0865849 -0.166714 4.29531)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Ez,0.00147438356247,0.0004176928264408,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0865849 -0.166714 4.29531)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Ex,0.004240228341428,0.00304831309755,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.18679 0.0682155 4.28802)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Ey,-0.0007900559356011,-0.0002109361106698,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.18679 0.0682155 4.28802)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Ez,-0.003268096202976,-0.0009471385953304,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.18679 0.0682155 4.28802)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Ex,0.004079264605615,0.002989839661653,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.193211 0.0797545 4.28073)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Ey,0.0009520432268468,0.0002601487847264,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.193211 0.0797545 4.28073)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Ez,0.003294477181644,0.0009409747872287,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.193211 0.0797545 4.28073)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Ex,0.005834847011107,0.003576896228621,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Ey,0.001013181274102,0.000287421464878,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Ez,-0.001465393698258,-0.000404554605299,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Ex,0.006095418686382,0.003621784951003,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.068028 0.216884 4.26615)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Ey,-0.0008031255465262,-0.0002415199078036,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.068028 0.216884 4.26615)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Ez,-0.001022627686592,-0.0002887504138932,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.068028 0.216884 4.26615)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,12,12,level1_local_sphere_r0p35,-0.203820183749,-0.118117962629,4.25885416667,-0.582343382141,-0.337479893227,0.739583333333,0.501407581232,-0.865211209753,0.0,0.639895790547,0.370832690286,0.673064999131,0.0160352125027,Ex,0.003866526884819,0.002785994780841,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.20382 -0.118118 4.25885)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,12,12,level1_local_sphere_r0p35,-0.203820183749,-0.118117962629,4.25885416667,-0.582343382141,-0.337479893227,0.739583333333,0.501407581232,-0.865211209753,0.0,0.639895790547,0.370832690286,0.673064999131,0.0160352125027,Ey,-0.001432703183708,-0.0004351038764251,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.20382 -0.118118 4.25885)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,12,12,level1_local_sphere_r0p35,-0.203820183749,-0.118117962629,4.25885416667,-0.582343382141,-0.337479893227,0.739583333333,0.501407581232,-0.865211209753,0.0,0.639895790547,0.370832690286,0.673064999131,0.0160352125027,Ez,0.003196683293974,0.0008826040091599,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.20382 -0.118118 4.25885)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,13,13,level1_local_sphere_r0p35,0.237668202016,-0.0522506875014,4.2515625,0.679052005759,-0.149287678576,0.71875,0.214719429041,0.976675773628,-0.0,-0.701985712295,0.154329589623,0.695268608165,0.0160352125027,Ex,0.003017863238159,0.002716322447533,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.237668 -0.0522507 4.25156)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,13,13,level1_local_sphere_r0p35,0.237668202016,-0.0522506875014,4.2515625,0.679052005759,-0.149287678576,0.71875,0.214719429041,0.976675773628,-0.0,-0.701985712295,0.154329589623,0.695268608165,0.0160352125027,Ey,0.0007602253845635,0.0002135374226069,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.237668 -0.0522507 4.25156)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,13,13,level1_local_sphere_r0p35,0.237668202016,-0.0522506875014,4.2515625,0.679052005759,-0.149287678576,0.71875,0.214719429041,0.976675773628,-0.0,-0.701985712295,0.154329589623,0.695268608165,0.0160352125027,Ez,-0.003538167682018,-0.001030831565533,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.237668 -0.0522507 4.25156)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
L1_short_dipole_x_1p2G,1200000000,14,14,level1_local_sphere_r0p35,-0.144163462072,0.205057689897,4.24427083333,-0.41189560592,0.585879113993,0.697916666667,-0.81806243022,-0.57512942914,0.0,0.401392414087,-0.570939404424,0.716178976506,0.0160352125027,Ex,0.005169536075981,0.003343246416846,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.144163 0.205058 4.24427)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,fibonacci_snap_72,fibonacci_snap,72,True,complex_cartesian_polynomial_on_sphere,5
