sample_id,frequency_hz,sensor_id,node_id,prior_id,x_m,y_m,z_m,normal_x,normal_y,normal_z,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,weight_m2,polarization,e_real,e_imag,cst_project,cst_probe_item,extraction_method,layout_candidate,layout_method,layout_sensor_count,selected_for_measurement,reconstruction_model,reconstruction_degree
L1_short_dipole_x_1p2G,1200000000,0,0,level1_local_sphere_r0p35,0.050386419129,0.0,4.34635416667,0.143961197511,0.0,0.989583333333,0.0,-1.0,0.0,0.989583333333,0.0,-0.143961197511,0.0160352125027,Ex,0.006453757546652,0.003570417185833,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0503864 0 4.34635)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,0,0,level1_local_sphere_r0p35,0.050386419129,0.0,4.34635416667,0.143961197511,0.0,0.989583333333,0.0,-1.0,0.0,0.989583333333,0.0,-0.143961197511,0.0160352125027,Ey,8.248139148536e-06,1.194698038857e-07,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0503864 0 4.34635)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,0,0,level1_local_sphere_r0p35,0.050386419129,0.0,4.34635416667,0.143961197511,0.0,0.989583333333,0.0,-1.0,0.0,0.989583333333,0.0,-0.143961197511,0.0160352125027,Ez,-0.0009415314618472,-0.000394049894416,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0503864 0 4.34635)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,1,1,level1_local_sphere_r0p35,-0.0640137315534,0.0586418218199,4.3390625,-0.182896375867,0.167548062343,0.96875,0.0,-0.985371045215,0.170422719292,0.983132196449,0.0311696977239,0.180220793054,0.0160352125027,Ex,0.006212474709678435,0.0035904005661694964,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0640137 0.0586418 4.33906)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,1,1,level1_local_sphere_r0p35,-0.0640137315534,0.0586418218199,4.3390625,-0.182896375867,0.167548062343,0.96875,0.0,-0.985371045215,0.170422719292,0.983132196449,0.0311696977239,0.180220793054,0.0160352125027,Ey,0.000277190976772004,6.383095527917512e-05,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0640137 0.0586418 4.33906)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,1,1,level1_local_sphere_r0p35,-0.0640137315534,0.0586418218199,4.3390625,-0.182896375867,0.167548062343,0.96875,0.0,-0.985371045215,0.170422719292,0.983132196449,0.0311696977239,0.180220793054,0.0160352125027,Ez,0.001371942816784277,0.00033952023614911947,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0640137 0.0586418 4.33906)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,2,2,level1_local_sphere_r0p35,0.00974634673724,-0.111054594117,4.33177083333,0.0278467049635,-0.317298840335,0.947916666667,0.0,-0.948284406316,-0.317421934873,0.999612205319,0.00883915496937,-0.0264065960842,0.0160352125027,Ex,0.006485500818570151,0.003588528706159392,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.00974635 -0.111055 4.33177)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,2,2,level1_local_sphere_r0p35,0.00974634673724,-0.111054594117,4.33177083333,0.0278467049635,-0.317298840335,0.947916666667,0.0,-0.948284406316,-0.317421934873,0.999612205319,0.00883915496937,-0.0264065960842,0.0160352125027,Ey,6.146580383118339e-05,9.121425902224539e-06,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.00974635 -0.111055 4.33177)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,2,2,level1_local_sphere_r0p35,0.00974634673724,-0.111054594117,4.33177083333,0.0278467049635,-0.317298840335,0.947916666667,0.0,-0.948284406316,-0.317421934873,0.999612205319,0.00883915496937,-0.0264065960842,0.0160352125027,Ez,-0.00016407250386259333,-9.031702206735934e-05,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.00974635 -0.111055 4.33177)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,3,3,level1_local_sphere_r0p35,0.0798267852986,0.104119905629,4.32447916667,0.228076529425,0.297485444654,0.927083333333,0.0,-0.952179736476,0.305538458208,0.973643208124,-0.0696861511537,-0.217169849684,0.0160352125027,Ex,0.006129034038285597,0.0036408537720140823,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0798268 0.10412 4.32448)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,3,3,level1_local_sphere_r0p35,0.0798267852986,0.104119905629,4.32447916667,0.228076529425,0.297485444654,0.927083333333,0.0,-0.952179736476,0.305538458208,0.973643208124,-0.0696861511537,-0.217169849684,0.0160352125027,Ey,-0.0004536586912172865,-0.0001343370648347413,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0798268 0.10412 4.32448)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,3,3,level1_local_sphere_r0p35,0.0798267852986,0.104119905629,4.32447916667,0.228076529425,0.297485444654,0.927083333333,0.0,-0.952179736476,0.305538458208,0.973643208124,-0.0696861511537,-0.217169849684,0.0160352125027,Ez,-0.0014194509474176476,-0.0004585962280098851,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0798268 0.10412 4.32448)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,4,4,level1_local_sphere_r0p35,-0.145697968509,-0.0257719191415,4.3171875,-0.416279910024,-0.0736340546901,0.90625,0.0,-0.996715361819,-0.0809844893381,0.909236512966,-0.033712215935,0.414912581138,0.0160352125027,Ex,0.005163322723037297,0.0032267955519915815,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.145698 -0.0257719 4.31719)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,4,4,level1_local_sphere_r0p35,-0.145697968509,-0.0257719191415,4.3171875,-0.416279910024,-0.0736340546901,0.90625,0.0,-0.996715361819,-0.0809844893381,0.909236512966,-0.033712215935,0.414912581138,0.0160352125027,Ey,-0.00018848975316321503,-5.915670719693689e-05,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.145698 -0.0257719 4.31719)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,4,4,level1_local_sphere_r0p35,-0.145697968509,-0.0257719191415,4.3171875,-0.416279910024,-0.0736340546901,0.90625,0.0,-0.996715361819,-0.0809844893381,0.909236512966,-0.033712215935,0.414912581138,0.0160352125027,Ez,0.002780953997626746,0.0007547297714082113,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.145698 -0.0257719 4.31719)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,5,5,level1_local_sphere_r0p35,0.137261566981,-0.0873145733117,4.30989583333,0.392175905659,-0.249470209462,0.885416666667,0.536728052626,0.843755294812,-0.0,-0.747075000615,0.475227963263,0.464798156611,0.0160352125027,Ex,0.005373709550521938,0.003333469012141179,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.137262 -0.0873146 4.3099)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,5,5,level1_local_sphere_r0p35,0.137261566981,-0.0873145733117,4.30989583333,0.392175905659,-0.249470209462,0.885416666667,0.536728052626,0.843755294812,-0.0,-0.747075000615,0.475227963263,0.464798156611,0.0160352125027,Ey,0.0006842100950373185,0.00019882157382506704,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.137262 -0.0873146 4.3099)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,5,5,level1_local_sphere_r0p35,0.137261566981,-0.0873145733117,4.30989583333,0.392175905659,-0.249470209462,0.885416666667,0.536728052626,0.843755294812,-0.0,-0.747075000615,0.475227963263,0.464798156611,0.0160352125027,Ez,-0.002446234390202154,-0.0007504124228110962,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.137262 -0.0873146 4.3099)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Ex,0.006247758820152654,0.0036185840209056724,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0456569 0.169842 4.3026)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Ey,0.0005409373889231253,0.00013004622466813282,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0456569 0.169842 4.3026)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Ez,0.0009067087347405504,0.00022549720288126475,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0456569 0.169842 4.3026)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Ex,0.005945685422978,0.003344223623562,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0865849 -0.166714 4.29531)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Ey,-0.0007915520385481,-0.0002390622943271,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0865849 -0.166714 4.29531)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Ez,0.00147438356247,0.0004176928264408,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0865849 -0.166714 4.29531)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Ex,0.004446738877912413,0.0031710203538757717,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.18679 0.0682155 4.28802)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Ey,-0.0007667540080175435,-0.00020619030261953772,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.18679 0.0682155 4.28802)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Ez,-0.0030663883981910394,-0.0009286779761704681,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.18679 0.0682155 4.28802)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,False,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Ex,0.004079264605615,0.002989839661653,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.193211 0.0797545 4.28073)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Ey,0.0009520432268468,0.0002601487847264,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.193211 0.0797545 4.28073)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Ez,0.003294477181644,0.0009409747872287,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.193211 0.0797545 4.28073)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Ex,0.005834847011107,0.003576896228621,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Ey,0.001013181274102,0.000287421464878,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Ez,-0.001465393698258,-0.000404554605299,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Ex,0.006095418686382,0.003621784951003,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.068028 0.216884 4.26615)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Ey,-0.0008031255465262,-0.0002415199078036,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.068028 0.216884 4.26615)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
L1_short_dipole_x_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Ez,-0.001022627686592,-0.0002887504138932,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.068028 0.216884 4.26615)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,geometric_farthest_24,geometric_farthest,24,True,complex_cartesian_polynomial_on_sphere,3
