sample_id,frequency_hz,theta_deg,phi_deg,reference_power,predicted_power,reference_power_norm,predicted_power_norm,predicted_e_theta_real,predicted_e_theta_imag,predicted_e_phi_real,predicted_e_phi_imag
L1_short_dipole_x_1p2G,1200000000.0,2.0,0.0,3.936494803863294e-08,2.2433548147011673e-11,0.9983653440717613,0.22817225909274694,-3.304526705545071e-06,-2.572963828154938e-06,2.0690106702092247e-06,7.827537191976614e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,5.0,3.936526342162356e-08,2.1810309494003598e-11,0.9983733427473249,0.22183328094810081,-3.023118887997204e-06,-2.4750292079608714e-06,2.349764491294482e-06,1.0118789148066656e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,10.0,3.9366298802067355e-08,2.118486980995677e-11,0.9983996018434123,0.21547191605387975,-2.7183463667707137e-06,-2.352767893016513e-06,2.5988774598253314e-06,1.2271031051316363e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,14.999999999999998,3.9368021523335014e-08,2.056483668099705e-11,0.9984432931296153,0.20916554138590598,-2.3943992438189976e-06,-2.2084721205168546e-06,2.814587187496216e-06,1.425636278676294e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,20.0,3.937037802112699e-08,1.9957554162514978e-11,0.9985030581196918,0.2029888535413643,-2.055554813651611e-06,-2.0448097585562905e-06,2.995769410215509e-06,1.60510662035849e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,25.0,3.9373295460437915e-08,1.936994491845764e-11,0.9985770495879036,0.19701226313302966,-1.7060629181736708e-06,-1.8647392584519575e-06,3.1419266664788585e-06,1.7636151955989356e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,29.999999999999996,3.937668395803161e-08,1.880838262433033e-11,0.9986629879349502,0.19130059699655172,-1.3500377331306124e-06,-1.6714164254655337e-06,3.2531542210879757e-06,1.899772483734668e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,35.0,3.938043932293928e-08,1.827859844154691e-11,0.9987582306918944,0.18591214693840075,-9.913608801144544e-07,-1.4680970284574588e-06,3.3300853730720155e-06,2.012715720118418e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,40.0,3.938444623163857e-08,1.778562252073239e-11,0.9988598530483701,0.18089807476428682,-6.336001062362208e-07,-1.2580393123754488e-06,3.3738193748449407e-06,2.102106881333259e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,45.0,3.9388581741194505e-08,1.7333758767479932e-11,0.9989647369521077,0.1763021556209535,-2.7994687382774876e-07,-1.0444103394057098e-06,3.385836084388429e-06,2.1681119823269476e-06
