sample_id,frequency_hz,theta_deg,phi_deg,reference_power,predicted_power,reference_power_norm,predicted_power_norm,predicted_e_theta_real,predicted_e_theta_imag,predicted_e_phi_real,predicted_e_phi_imag
L1_short_dipole_x_1p2G,1200000000.0,2.0,0.0,3.936494803863294e-08,2.6815732585687535e-06,0.9983653440717613,0.6504050668887074,-0.0008428100739011546,0.0013976425303449586,0.00012770211275781902,3.914033300336144e-05
L1_short_dipole_x_1p2G,1200000000.0,2.0,5.0,3.936526342162356e-08,2.6920276776680436e-06,0.9983733427473249,0.6529407452006195,-0.0008271183224490499,0.0014001619523666355,0.00020170406889541995,-8.22492192850235e-05
L1_short_dipole_x_1p2G,1200000000.0,2.0,10.0,3.9366298802067355e-08,2.7044935888109258e-06,0.9983996018434123,0.6559643030112469,-0.0008051346739584574,0.0013927219973429946,0.0002739291860127817,-0.000203813603000508
L1_short_dipole_x_1p2G,1200000000.0,2.0,14.999999999999998,3.9368021523335014e-08,2.718772881342001e-06,0.9984432931296153,0.6594276893588398,-0.0007770533086878256,0.0013752278895872913,0.00034384806869006677,-0.00032477345051389213
L1_short_dipole_x_1p2G,1200000000.0,2.0,20.0,3.937037802112699e-08,2.7346391841030656e-06,0.9985030581196918,0.663275998807635,-0.0007431078111878495,0.0013476379669317563,0.00041095091816879863,-0.0004443210753440951
L1_short_dipole_x_1p2G,1200000000.0,2.0,25.0,3.9373295460437915e-08,2.751842827214756e-06,0.9985770495879036,0.6674486749085149,-0.0007035698444898882,0.0013099712146204434,0.0004747495228605899,-0.0005616231908928914
L1_short_dipole_x_1p2G,1200000000.0,2.0,29.999999999999996,3.937668395803161e-08,2.7701165086375694e-06,0.9986629879349502,0.6718808846011383,-0.0006587480054426346,0.0012623147703747647,0.0005347793924491558,-0.0006758254181875201
L1_short_dipole_x_1p2G,1200000000.0,2.0,35.0,3.938043932293928e-08,2.7891815293285994e-06,0.9987582306918944,0.6765050305267291,-0.0006089867541594991,0.0012048309873160718,0.0005906021259881496,-0.0007860585750236012
L1_short_dipole_x_1p2G,1200000000.0,2.0,40.0,3.938444623163857e-08,2.8087544253123276e-06,0.9988598530483701,0.681252359610812,-0.0005546652873473287,0.0011377636527038406,0.0006418080663850238,-0.0008914466449728577
L1_short_dipole_x_1p2G,1200000000.0,2.0,45.0,3.9388581741194505e-08,2.8285537932845094e-06,0.9989647369521077,0.6860546185866395,-0.0004961962132271445,0.0010614429932639564,0.0006880192508049466,-0.0009911162362892679
L1_short_dipole_x_1p2G,1200000000.0,2.0,50.0,3.939271903387892e-08,2.8483070815297523e-06,0.9990696660791665,0.690845701105592,-0.0004340238857714103,0.0009762891503775818,0.0007288926217729877,-0.0010842072628836049
L1_short_dipole_x_1p2G,1200000000.0,2.0,55.0,3.939673127928828e-08,2.867757102826301e-06,0.9991714237841348,0.6955632274166652,-0.0003686222683115082,0.0008828138774379833,0.0007641234202455022,-0.0011698845167649706
L1_short_dipole_x_1p2G,1200000000.0,2.0,59.99999999999999,3.9400495496217144e-08,2.8866680229950038e-06,0.9992668910441362,0.7001499968655137,-0.00030049222068971305,0.0007816202929904923,0.000793448642870931,-0.0012473497572901128
L1_short_dipole_x_1p2G,1200000000.0,2.0,65.0,3.9403896297588357e-08,2.904830589337412e-06,0.9993531414369415,0.7045552560315861,-0.00023015813870149324,0.00067340061170642,0.000816650414147052,-0.0013158539196102825
L1_short_dipole_x_1p2G,1200000000.0,2.0,70.0,3.9406829403978976e-08,2.922066387867767e-06,0.9994275302502583,0.7087357313030315,-0.00015816391744101504,0.000558931865163833,0.0008335591029463003,-0.0013747090437933828
L1_short_dipole_x_1p2G,1200000000.0,2.0,75.0,3.9409204819246076e-08,2.9382309562488512e-06,0.9994877750212694,0.7126563839070694,-8.506825841662137e-05,0.0004390697101161139,0.000844056004083248,-0.001423299546577735
L1_short_dipole_x_1p2G,1200000000.0,2.0,80.0,3.9410949571433766e-08,2.9532156287888523e-06,0.9995320250509271,0.7162908574067367,-1.1439390424143678e-05,0.00031474049813918977,0.0008480754105857398,-0.0014610924973890254
