sensor_count,component_rows_expected,prior_id,center_x_m,center_y_m,center_z_m,mean_local_radius_m,min_local_radius_m,max_local_radius_m,total_field_l2,tangential_field_l2,normal_field_l2,normal_to_total_l2_ratio,tangential_to_total_l2_ratio,min_sensor_field_abs,max_sensor_field_abs,median_sensor_field_abs,dynamic_range_db,hfield_available,h_component_rows_expected,h_total_field_l2,h_tangential_field_l2,h_normal_field_l2,h_normal_to_total_l2_ratio,h_tangential_to_total_l2_ratio,h_min_sensor_field_abs,h_max_sensor_field_abs,h_median_sensor_field_abs,h_dynamic_range_db,tangential_e_to_h_impedance_ohm,tangential_e_to_h_eta0_ratio
24,72,level1_local_sphere_r0p35,-0.00036317627335749614,-7.407356664041835e-05,4.0,0.34999973937055456,0.3496402781200156,0.35032848415157136,0.029623763832688468,0.02924220617752058,0.004739278582894763,0.1599823239768468,0.987119879252249,0.0027072665406452368,0.007445850536430953,0.006455398042821237,8.78766596777787,True,72,7.889146440179995e-05,7.887927119565843e-05,1.3869863381587408e-06,0.01758094299143338,0.9998454432778758,5.916142389178494e-06,1.98513989450326e-05,1.7033380087037003e-05,10.515049985393151,370.72104919663724,0.9840488958457998
