sample_id,frequency_hz,theta_deg,phi_deg,reference_power,predicted_power,reference_power_norm,predicted_power_norm,predicted_e_theta_real,predicted_e_theta_imag,predicted_e_phi_real,predicted_e_phi_imag
L1_short_dipole_x_1p2G,1200000000.0,2.0,0.0,3.936494803863294e-08,1.169690016445933e-11,0.9983653440717613,0.17442046325101707,-1.0925354128242023e-06,-3.040356049197592e-06,-9.91274639710672e-07,-5.261902877842458e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,5.0,3.936526342162356e-08,1.1998586373793562e-11,0.9983733427473249,0.17891911226474508,-1.1874224693660694e-06,-3.114774943320469e-06,-9.051981387297481e-07,-2.5962980403127334e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,10.0,3.9366298802067355e-08,1.2292535390429873e-11,0.9983996018434123,0.18330238671635327,-1.2758518635248177e-06,-3.1634287885432606e-06,-8.106701891760955e-07,1.6418190126692395e-08
L1_short_dipole_x_1p2G,1200000000.0,2.0,14.999999999999998,3.9368021523335014e-08,1.2575432016483813e-11,0.9984432931296153,0.18752085142706398,-1.3568186309734447e-06,-3.184903248334269e-06,-7.079941662529095e-07,2.993505945022126e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,20.0,3.937037802112699e-08,1.2844182810772827e-11,0.9985030581196918,0.1915283779836639,-1.4292863864071507e-06,-3.1781038420583558e-06,-5.976445664136029e-07,5.863447601319806e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,25.0,3.9373295460437915e-08,1.3095981722882069e-11,0.9985770495879036,0.19528312345286455,-1.49222918161792e-06,-3.142289036838564e-06,-4.802814851094079e-07,8.744044238424538e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,29.999999999999996,3.937668395803161e-08,1.3328366646264877e-11,0.9986629879349502,0.1987483736831896,-1.5446768645445566e-06,-3.0770954285858674e-06,-3.5675323219197746e-07,1.1604097918848369e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,35.0,3.938043932293928e-08,1.3539264588938745e-11,0.9987582306918944,0.2018932168760581,-1.5857603775849515e-06,-2.9825548146798556e-06,-2.2808648023133324e-07,1.4411703399619592e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,40.0,3.938444623163857e-08,1.3727023574506531e-11,0.9988598530483701,0.20469301928368921,-1.6147533967587852e-06,-2.8591032109427107e-06,-9.54644291029845e-08,1.7134790381313735e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,45.0,3.9388581741194505e-08,1.3890429906891928e-11,0.9989647369521077,0.20712968265535853,-1.6311070124121467e-06,-2.7075820339667175e-06,3.980547963356645e-08,1.974166881011745e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,50.0,3.939271903387892e-08,1.4028710055477067e-11,0.9990696660791665,0.20919167234797162,-1.634474758615903e-06,-2.5292317596209217e-06,1.763318559942539e-07,2.2201567741065115e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,55.0,3.939673127928828e-08,1.4141517131369509e-11,0.9991714237841348,0.21087381566444932,-1.6247261524242738e-06,-2.325678393891923e-06,3.1268454043194966e-07,2.4485159683688547e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,59.99999999999999,3.9400495496217144e-08,1.4228902705435836e-11,0.9992668910441362,0.21217688161318818,-1.6019479212347795e-06,-2.098913075719221e-06,4.474411608926648e-07,2.6565063280935937e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,65.0,3.9403896297588357e-08,1.4291275524190777e-11,0.9993531414369415,0.21310696529250045,-1.5664331767446714e-06,-1.8512651004945207e-06,5.79231503590299e-07,2.8416317530468133e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,70.0,3.9406829403978976e-08,1.4329349455101005e-11,0.9994275302502583,0.2136747116675039,-1.5186598327531499e-06,-1.5853686353204158e-06,7.067764052236938e-07,3.0016820568881938e-06
