sample_id,frequency_hz,theta_deg,phi_deg,reference_power,predicted_power,reference_power_norm,predicted_power_norm,predicted_e_theta_real,predicted_e_theta_imag,predicted_e_phi_real,predicted_e_phi_imag
L1_short_dipole_x_1p2G,1200000000.0,2.0,0.0,3.936494803863294e-08,1.2704971300372456e-06,0.9983653440717613,0.965671315845029,0.0005293312897935761,-0.0009951388014233598,-1.3806261007707345e-06,1.5412514278469394e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,5.0,3.936526342162356e-08,1.2704492337247533e-06,0.9983733427473249,0.9656349111228024,0.0005273276605952485,-0.0009911136906786495,-4.758560215317665e-05,8.834044777428785e-05
L1_short_dipole_x_1p2G,1200000000.0,2.0,10.0,3.9366298802067355e-08,1.2704486878722926e-06,0.9983996018434123,0.9656344962347625,0.0005213029921303343,-0.0009795541366588254,-9.344747224612235e-05,0.00017445097177616004
L1_short_dipole_x_1p2G,1200000000.0,2.0,14.999999999999998,3.9368021523335014e-08,1.2704933118282713e-06,0.9984432931296153,0.965668413725223,0.0005113007477346069,-0.000960549761534218,-0.00013861516264915657,0.00025921969349300617
L1_short_dipole_x_1p2G,1200000000.0,2.0,20.0,3.937037802112699e-08,1.2705797125967113e-06,0.9985030581196918,0.965734084667547,0.0004973950483345067,-0.000934246435596776,-0.00018274239524238066,0.00034200393717736854
L1_short_dipole_x_1p2G,1200000000.0,2.0,25.0,3.9373295460437915e-08,1.2707034034889937e-06,0.9985770495879036,0.9658280988482048,0.00047969021445856273,-0.0009008451338281061,-0.0002254903993912742,0.00042217629763201633
L1_short_dipole_x_1p2G,1200000000.0,2.0,29.999999999999996,3.937668395803161e-08,1.2708589537354629e-06,0.9986629879349502,0.9659463284826026,0.0004583200619827313,-0.0008606003860822575,-0.00026653059089378606,0.0004991293360567847
L1_short_dipole_x_1p2G,1200000000.0,2.0,35.0,3.938043932293928e-08,1.2710401645470585e-06,0.9987582306918944,0.9660840620348805,0.0004334469512712758,-0.0008138183332673115,-0.00030554719376276905,0.0005722801217956174
L1_short_dipole_x_1p2G,1200000000.0,2.0,40.0,3.938444623163857e-08,1.2712402663876988e-06,0.9988598530483701,0.96623615415944,0.0004052605922223013,-0.0007608544045816287,-0.00034223977967885575,0.0006410745877145905
L1_short_dipole_x_1p2G,1200000000.0,2.0,45.0,3.9388581741194505e-08,1.2714521316258893e-06,0.9989647369521077,0.9663971873318166,0.0003739766108825293,-0.0007021106333508244,-0.00037632569947087786,0.0007049916684558516
L1_short_dipole_x_1p2G,1200000000.0,2.0,50.0,3.939271903387892e-08,1.271668496293491e-06,0.9990696660791665,0.9665616404016628,0.00033983488666683654,-0.0006380326313138369,-0.00040754238103682497,0.0007635471924741826
L1_short_dipole_x_1p2G,1200000000.0,2.0,55.0,3.939673127928828e-08,1.2718821844041817e-06,0.9991714237841348,0.9667240590912862,0.0003030976726871505,-0.0005691062433339422,-0.0004356494687663031,0.0008162975005338315
L1_short_dipole_x_1p2G,1200000000.0,2.0,59.99999999999999,3.9400495496217144e-08,1.2720863281875384e-06,0.9992668910441362,0.9668792233897604,0.00026404751513429796,-0.000495853906487061,-0.00046043078079747833,0.0008628427651980901
L1_short_dipole_x_1p2G,1200000000.0,2.0,65.0,3.9403896297588357e-08,1.2722745776815e-06,0.9993531414369415,0.9670223068586192,0.00022298499092647658,-0.00041883073933315316,-0.00048169606233472125,0.0009028299877739374
L1_short_dipole_x_1p2G,1200000000.0,2.0,70.0,3.9406829403978976e-08,1.2724412934020891e-06,0.9994275302502583,0.9671490230750256,0.0001802262858035436,-0.0003386203889322888,-0.0004992825157316102,0.0009359556511884568
L1_short_dipole_x_1p2G,1200000000.0,2.0,75.0,3.9409204819246076e-08,1.2725817162734253e-06,0.9994877750212694,0.9672557547910854,0.00013610063758188242,-0.0002558306648382086,-0.0005130560910387181,0.0009619680093951884
L1_short_dipole_x_1p2G,1200000000.0,2.0,80.0,3.9410949571433766e-08,1.272692109645133e-06,0.9995320250509271,0.9673396618775301,9.094767128334847e-05,-0.00017108899088564796,-0.0005229125241273285,0.0009806689961662834
L1_short_dipole_x_1p2G,1200000000.0,2.0,85.0,3.941200993616678e-08,1.2727698690351802e-06,0.999558917793183,0.9673987647363487,4.511465423371583e-05,-8.503770706239792e-05,-0.0005287781132054933,0.0009919157385488754
L1_short_dipole_x_1p2G,1200000000.0,2.0,90.0,3.941235307421482e-08,1.2728135961940517e-06,0.9995676203865425,0.9674320005950117,-1.0463000562237247e-06,1.6707449143376138e-06,-0.0005306102284031454,0.0009956216628698058
L1_short_dipole_x_1p2G,1200000000.0,2.0,95.0,3.941196803409046e-08,1.2728231351645104e-06,0.9995578550817372,0.9674392509145415,-4.718105037262782e-05,8.837871756285107e-05,-0.0005283975529719688,0.0009917571839646172
L1_short_dipole_x_1p2G,1200000000.0,2.0,100.0,3.941086608860835e-08,1.2727995691765568e-06,0.9995299077774675,0.9674213390294547,-9.293624040094953e-05,0.00017442829949772712,-0.0005221600583799285,0.0009803499712672482
L1_short_dipole_x_1p2G,1200000000.0,2.0,105.00000000000001,3.940908039571366e-08,1.2727451784330237e-06,0.9994846194184059,0.9673799980617063,-0.00013796207841282405,0.0002591662669380467,-0.0005119487190499712,0.0009614847884899314
L1_short_dipole_x_1p2G,1200000000.0,2.0,110.0,3.940666499336431e-08,1.27266336006588e-06,0.9994233605036167,0.9673178100815906,-0.000181915058717904,0.00034194900832925474,-0.0004978449755862492,0.0009353029067974224
L1_short_dipole_x_1p2G,1200000000.0,2.0,115.0,3.94036931592361e-08,1.272558512734701e-06,0.9993479894857501,0.9672381183940859,-0.00022446060167920275,0.0004221473855886375,-0.00047995995796696104,0.0009020010945766877
