sensor_count,component_rows_expected,prior_id,center_x_m,center_y_m,center_z_m,mean_local_radius_m,min_local_radius_m,max_local_radius_m,total_field_l2,tangential_field_l2,normal_field_l2,normal_to_total_l2_ratio,tangential_to_total_l2_ratio,min_sensor_field_abs,max_sensor_field_abs,median_sensor_field_abs,dynamic_range_db,hfield_available,h_component_rows_expected,h_total_field_l2,h_tangential_field_l2,h_normal_field_l2,h_normal_to_total_l2_ratio,h_tangential_to_total_l2_ratio,h_min_sensor_field_abs,h_max_sensor_field_abs,h_median_sensor_field_abs,h_dynamic_range_db,tangential_e_to_h_impedance_ohm,tangential_e_to_h_eta0_ratio
96,288,level1_local_sphere_r0p35,0.0002139373624773002,0.00027010371789093257,4.0,0.34999977386881903,0.34966454014096365,0.35033939990871715,0.059308984216583344,0.058523422465663694,0.00962105148663024,0.16221912436564886,0.9867547596490449,0.0021333278101660874,0.007477333030389905,0.006348124970500183,10.893782581809596,True,288,0.00015804929670308433,0.00015795853703871003,5.355442552213314e-06,0.03388463387011581,0.999425750912737,3.0335747017155316e-06,2.0595043858037202e-05,1.6986968149039063e-05,16.636160544755157,370.4986356724846,0.983458517221932
