sample_id,frequency_hz,theta_deg,phi_deg,reference_power,predicted_power,reference_power_norm,predicted_power_norm,predicted_e_theta_real,predicted_e_theta_imag,predicted_e_phi_real,predicted_e_phi_imag
L1_short_dipole_x_1p2G,1200000000.0,2.0,0.0,3.936494803863294e-08,1.2847679788636103e-06,0.9983653440717613,0.9309122190097134,-0.0006871359048957933,0.0009014498376899582,2.776162585193036e-07,5.832020325153984e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,5.0,3.936526342162356e-08,1.2853161319674778e-06,0.9983733427473249,0.9313093976681741,-0.0006848016802366981,0.0008981300309636037,6.025411739668368e-05,-7.806842851329878e-05
L1_short_dipole_x_1p2G,1200000000.0,2.0,10.0,3.9366298802067355e-08,1.2858750370438782e-06,0.9983996018434123,0.9317143669493574,-0.0006772336287843161,0.000887972098894809,0.00011981350894852295,-0.00015614071776860468
L1_short_dipole_x_1p2G,1200000000.0,2.0,14.999999999999998,3.9368021523335014e-08,1.2864388136279502e-06,0.9984432931296153,0.9321228660087505,-0.0006644852840783817,0.000871050858344506,0.00017849716102146576,-0.00023303923823210336
L1_short_dipole_x_1p2G,1200000000.0,2.0,20.0,3.937037802112699e-08,1.2870009239422951e-06,0.9985030581196918,0.9325301577288617,-0.0006466506534442434,0.0008474926343773,0.0002358524392567837,-0.0003081780620279078
L1_short_dipole_x_1p2G,1200000000.0,2.0,25.0,3.9373295460437915e-08,1.2875542909846347e-06,0.9985770495879036,0.9329311142827188,-0.0006238636135860365,0.0008174743750818265,0.0002914363598634448,-0.0003809842212771144
L1_short_dipole_x_1p2G,1200000000.0,2.0,29.999999999999996,3.937668395803161e-08,1.2880914379668358e-06,0.9986629879349502,0.9333203181680596,-0.0005962969593081505,0.0007812223830807992,0.0003448191893950125,-0.0004509020837002345
L1_short_dipole_x_1p2G,1200000000.0,2.0,35.0,3.938043932293928e-08,1.28860464540436e-06,0.9987582306918944,0.9336921760305981,-0.0005641611097125937,0.0007390106707532908,0.00039558795247702713,-0.0005173976111850723
L1_short_dipole_x_1p2G,1200000000.0,2.0,40.0,3.938444623163857e-08,1.289086121553295e-06,0.9988598530483701,0.9340410421586298,-0.0005277024809548973,0.0006911589486532634,0.00044334981099389286,-0.0005799624694198205
L1_short_dipole_x_1p2G,1200000000.0,2.0,45.0,3.9388581741194505e-08,1.2895281814195284e-06,0.9989647369521077,0.9343613481888084,-0.00048720153933678935,0.0006380302591060085,0.0004877352793322739,-0.0006381179571577497
L1_short_dipole_x_1p2G,1200000000.0,2.0,50.0,3.939271903387892e-08,1.2899234292382648e-06,0.9990696660791665,0.9346477353264487,-0.00044297055300913474,0.0005800282695272493,0.0005284012421347215,-0.0006914187242653717
L1_short_dipole_x_1p2G,1200000000.0,2.0,55.0,3.939673127928828e-08,1.2902649391515932e-06,0.9991714237841348,0.9348951852601803,-0.00039535106469799105,0.0005175942426647258,0.0005650337435840233,-0.0007394562484457828
L1_short_dipole_x_1p2G,1200000000.0,2.0,59.99999999999999,3.9400495496217144e-08,1.2905464288072334e-06,0.9992668910441362,0.9350991459474572,-0.0003447111115173408,0.0004512037037238469,0.0005973505204247186,-0.0007818620414740146
L1_short_dipole_x_1p2G,1200000000.0,2.0,65.0,3.9403896297588357e-08,1.2907624207618604e-06,0.9993531414369415,0.9352556485635545,-0.00029144222098551666,0.00038136282720390525,0.0006251032546110896,-0.000818310556995666
L1_short_dipole_x_1p2G,1200000000.0,2.0,70.0,3.9406829403978976e-08,1.290908386895381e-06,0.9994275302502583,0.9353614121407072,-0.00023595621474569684,0.0003086045692119932,0.0006480795255105014,-0.00084852177349425
L1_short_dipole_x_1p2G,1200000000.0,2.0,75.0,3.9409204819246076e-08,1.290980871519637e-06,0.9994877750212694,0.9354139327697394,-0.00017868185316859809,0.00023348457398328435,0.0006661044458364826,-0.0008722634279944274
L1_short_dipole_x_1p2G,1200000000.0,2.0,80.0,3.9410949571433766e-08,1.2909775894803356e-06,0.9995320250509271,0.9354115546823809,-0.00012006135498923705,0.000156576886236078,0.0006790419697877976,-0.0008893528784918874
L1_short_dipole_x_1p2G,1200000000.0,2.0,85.0,3.941200993616678e-08,1.290897496284559e-06,0.999558917793183,0.9353535210639887,-6.054682643708348e-05,7.846950372291227e-05,0.0006867958660889228,-0.0008996585760173709
L1_short_dipole_x_1p2G,1200000000.0,2.0,90.0,3.941235307421482e-08,1.2907408281147523e-06,0.9995676203865425,0.9352400030467262,-5.966340274736143e-07,-2.40193214795798e-07,0.0006893103526460444,-0.0009031011306519304
L1_short_dipole_x_1p2G,1200000000.0,2.0,95.0,3.941196803409046e-08,1.2905091104841005e-06,0.9995578550817372,0.9350721059810438,5.932824561926206e-05,-7.89500962454532e-05,0.0006865703932583968,-0.0008996539596754325
L1_short_dipole_x_1p2G,1200000000.0,2.0,100.0,3.941086608860835e-08,1.2902051352181991e-06,0.9995299077774675,0.9348518527571469,0.00011876786677361857,-0.00015705806744516484,0.0006786016601958592,-0.0008893435102760106
L1_short_dipole_x_1p2G,1200000000.0,2.0,105.00000000000001,3.940908039571366e-08,1.2898329063817343e-06,0.9994846194184059,0.9345821446247576,0.00017726691576186644,-0.00023396664024679926,0.0006654701694400038,-0.0008722490537656818
L1_short_dipole_x_1p2G,1200000000.0,2.0,110.0,3.940666499336431e-08,1.2893975566764851e-06,0.9994233605036167,0.9342667006171033,0.00023437824336868717,-0.0003090876814758141,0.0006472815979848324,-0.0008485020529038225
