sample_id,grid_index,theta_deg,phi_deg,radius_m,frequency_hz,e_theta_real,e_theta_imag,e_phi_real,e_phi_imag,power,source_config,carrier_model,working_state,cst_project,cst_farfield_item,extraction_method
L1_short_dipole_x_1p2G,506,18.722222,10.0,13.0,1200000000,-0.0001803578004862982,4.173954679266352e-05,3.359185660017694e-05,-7.77376223654109e-06,3.545997017186942e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,507,18.722222,15.0,13.0,1200000000,-0.0001768187933342298,4.128482538915761e-05,5.003862559356312e-05,-1.168307206829318e-05,3.560968070783203e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,508,18.722222,20.0,13.0,1200000000,-0.0001719381347664931,4.049809218731277e-05,6.608987037501106e-05,-1.556644678814359e-05,3.58130028895867e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,509,18.722222,25.0,13.0,1200000000,-0.0001657547073492882,3.93778507030412e-05,8.162417873960172e-05,-1.939093426372319e-05,3.606375302097366e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,510,18.722222,30.0,13.0,1200000000,-0.0001583171649972863,3.792581585734663e-05,9.6524377012718e-05,-2.312270916804092e-05,3.635430727818647e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,511,18.722222,35.0,13.0,1200000000,-0.0001496835153495374,3.614710814401772e-05,0.0001106783925741045,-2.672747413731408e-05,3.667583265111889e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,512,18.722222,40.0,13.0,1200000000,-0.0001399206360460946,3.405039505562051e-05,0.0001239800694086998,-3.017090037507334e-05,3.701855463501611e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,513,18.722222,45.0,13.0,1200000000,-0.000129103729844708,3.164797319088428e-05,0.0001363299314099448,-3.341909887877177e-05,3.737205363501566e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,514,18.722222,50.0,13.0,1200000000,-0.0001173157238409774,2.895578590191195e-05,0.0001476358887784517,-3.643911230210578e-05,3.772558115829867e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,515,18.722222,55.0,13.0,1200000000,-0.0001046466183034968,2.599337295372181e-05,0.0001578138834910457,-3.919941657372001e-05,3.806838624211441e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,516,18.722222,60.0,13.0,1200000000,-9.119279080775456e-05,2.278375041516755e-05,0.0001667884704497116,-4.167042080089971e-05,3.839004222296591e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,517,18.722222,65.0,13.0,1200000000,-7.705626145066213e-05,1.935322082840119e-05,0.0001744933315456686,-4.382495371680789e-05,3.868076390737264e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,518,18.722222,70.0,13.0,1200000000,-6.234392495604814e-05,1.573111555974379e-05,0.0001808717204779792,-4.563872499300459e-05,3.893170546333072e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,519,18.722222,75.0,13.0,1200000000,-4.716675544635176e-05,1.194947306288259e-05,0.0001858768367388596,-4.709075013719954e-05,3.913522991034533e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,520,18.722222,80.0,13.0,1200000000,-3.163898956535186e-05,8.042658530619875e-06,0.0001894721277088895,-4.81637284200294e-05,3.928514193080867e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,521,18.722222,85.0,13.0,1200000000,-1.587729350123537e-05,4.046932021358851e-06,0.0001916315182877086,-4.8844364305306e-05,3.937687683335171e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,522,18.722222,90.0,13.0,1200000000,8.071017273582233e-11,-2.642789011903458e-11,0.0001923395679139206,-4.91236241663767e-05,3.940763983656032e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,523,18.722222,95.0,13.0,1200000000,1.587414441333068e-05,-4.059624992098828e-06,0.0001915915551993868,-4.89969216195696e-05,3.937649136784567e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,524,18.722222,100.0,13.0,1200000000,3.162602210384378e-05,-8.092890908252966e-06,0.0001893934907182589,-4.846422654877786e-05,3.928437573878419e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,525,18.722222,105.0,13.0,1200000000,4.713779695180787e-05,-1.206101269820371e-05,0.0001857620587531187,-4.753009478160618e-05,3.91340923109217e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,526,18.722222,110.0,13.0,1200000000,6.229334747101848e-05,-1.59258821458604e-05,0.000180724489015688,-4.62036173517538e-05,3.893021004763769e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,527,18.722222,115.0,13.0,1200000000,7.697917088849671e-05,-1.965062439825725e-05,0.0001743183595362703,-4.449829028587735e-05,3.867892809970436e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,528,18.722222,120.0,13.0,1200000000,9.108518889928436e-05,-2.320010486695932e-05,0.0001665913320652064,-4.243180782761177e-05,3.838788673743546e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,529,18.722222,125.0,13.0,1200000000,0.0001045055315873584,-2.654140222166693e-05,0.0001576008214634666,-4.002578389920039e-05,3.806593446695364e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,530,18.722222,130.0,13.0,1200000000,0.0001171392953530212,-2.964423767183478e-05,0.0001474136006911684,-3.730540834818081e-05,3.772285850370633e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,531,18.722222,135.0,13.0,1200000000,0.0001288912707118132,-3.248135189629284e-05,0.0001361053431458153,-3.42990460834954e-05,3.736908688179459e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,532,18.722222,140.0,13.0,1200000000,0.0001396726358241952,-3.502882236945069e-05,0.0001237601042688909,-3.103778852929413e-05,3.701537132010471e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,533,18.722222,145.0,13.0,1200000000,0.0001494016115870129,-3.726631540384711e-05,0.0001104697445418204,-2.755496788005771e-05,3.667246052258175e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,534,18.722222,150.0,13.0,1200000000,0.0001580040740763936,-3.917726893583768e-05,9.633329623932628e-05,-2.388564540052001e-05,3.635077384654261e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,535,18.722222,155.0,13.0,1200000000,0.0001654141200902091,-4.074900387437802e-05,8.14562766069912e-05,-2.006608546007632e-05,3.606008522633795e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,536,18.722222,160.0,13.0,1200000000,0.0001715745815096451,-4.197276366045918e-05,6.594995048357635e-05,-1.613322711503277e-05,3.580922689543801e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,537,18.722222,165.0,13.0,1200000000,0.0001764374841987195,-4.284368349522135e-05,4.993054579846309e-05,-1.212416485389494e-05,3.560582182294893e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,538,18.722222,170.0,13.0,1200000000,0.0001799644472024073,-4.336069243747156e-05,3.351842583638928e-05,-8.07564961008808e-06,3.54560528926995e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,539,18.722222,175.0,13.0,1200000000,0.0001821270181025368,-4.352635319860733e-05,1.683722266928768e-05,-4.023620341415764e-06,3.536447573355871e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,540,18.722222,180.0,13.0,1200000000,0.0001829069405585877,-4.334664593037076e-05,1.293669806964023e-08,-2.775401911887614e-09,3.533388079297668e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,541,18.722222,185.0,13.0,1200000000,0.0001822963503090173,-4.283070356961653e-05,-1.682699218750942e-05,3.953808377235215e-06,3.536520877101872e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,542,18.722222,190.0,13.0,1200000000,0.0001802978962458096,-4.199050734059753e-05,-3.35546357511654e-05,7.815002486307134e-06,3.545752194163988e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,543,18.722222,195.0,13.0,1200000000,0.00017692478360598,-4.084055179257009e-05,-5.004254421431208e-05,1.155189466103678e-05,3.560803222644552e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,544,18.722222,200.0,13.0,1200000000,0.0001722007368505228,-3.939748924909726e-05,-6.616472155212999e-05,1.513799493881759e-05,3.58121851998343e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,545,18.722222,205.0,13.0,1200000000,0.0001661598804217422,-3.767976375343208e-05,-8.179760163133068e-05,1.854937866789015e-05,3.606379753988477e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,546,18.722222,210.0,13.0,1200000000,0.000158846536278778,-3.570724450800631e-05,-9.682101712873688e-05,2.176476710470553e-05,3.635524384308492e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,547,18.722222,215.0,13.0,1200000000,0.0001503149378987461,-3.350086842963425e-05,-0.0001111191528466322,2.476554799724963e-05,3.667768723800085e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,548,18.722222,220.0,13.0,1200000000,0.0001406288612851145,-3.108230078829069e-05,-0.0001245814748212258,2.753574021163449e-05,3.702134690627609e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,549,18.722222,225.0,13.0,1200000000,0.000129861174429825,-2.84736219867483e-05,-0.0001371036265187207,3.0061907967366e-05,3.737579448856091e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,550,18.722222,230.0,13.0,1200000000,0.0001180933076134239,-2.569704739917627e-05,-0.0001485882834396003,3.233303155890329e-05,3.773027045343031e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,551,18.722222,235.0,13.0,1200000000,0.0001054146478782136,-2.277468585424876e-05,-0.0001589459576129814,3.43403425186109e-05,3.807401086885067e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,552,18.722222,240.0,13.0,1200000000,9.19218619523874e-05,-1.97283408634667e-05,-0.0001680957437622277,3.607713198657479e-05,3.839657466137214e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,553,18.722222,245.0,13.0,1200000000,7.771815281714788e-05,-1.657935710471317e-05,-0.0001759659993592752,3.753854157172035e-05,3.868816139315536e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,554,18.722222,250.0,13.0,1200000000,6.291245597312038e-05,-1.334851302433316e-05,-0.0001824949513534052,3.872134620054498e-05,3.89399098375948e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,555,18.722222,255.0,13.0,1200000000,4.761858225798302e-05,-1.005595877049287e-05,-0.0001876312230511771,3.962373834820532e-05,3.914416818742176e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,556,18.722222,260.0,13.0,1200000000,3.19543147760413e-05,-6.721197068971849e-06,-0.000191334275425996,4.024512263570011e-05,3.929472757159973e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,557,18.722222,265.0,13.0,1200000000,1.604046810811395e-05,-3.363103151475812e-06,-0.0001935747580324751,4.058592906978191e-05,3.938701166572353e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,558,18.722222,270.0,13.0,1200000000,-8.153584051430028e-11,2.150522964037213e-11,-0.000194334765674997,4.064745222255047e-05,3.941821652214764e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,559,18.722222,275.0,13.0,1200000000,-1.604338618716594e-05,3.350368029418118e-06,-0.0001936079980123972,4.043172242783808e-05,3.938739627913324e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,560,18.722222,280.0,13.0,1200000000,-3.196542673363539e-05,6.670518920655968e-06,-0.0001913998203510154,3.994141365189417e-05,3.929549208384692e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,561,18.722222,285.0,13.0,1200000000,-4.764311488638273e-05,9.943334724019855e-06,-0.0001877272249665226,3.91797911238592e-05,3.914530332765158e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,562,18.722222,290.0,13.0,1200000000,-6.295528711958737e-05,1.31518369850443e-05,-0.0001826186933808778,3.81507001395047e-05,3.894140208566433e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,563,18.722222,295.0,13.0,1200000000,-7.778368134209727e-05,1.627909594277437e-05,-0.0001761139610857816,3.685859573561385e-05,3.86899934167686e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,564,18.722222,300.0,13.0,1200000000,-9.201388731553739e-05,1.930813120375471e-05,-0.0001682636872313757,3.530861122941517e-05,3.839872585714602e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,565,18.722222,305.0,13.0,1200000000,-0.0001055362621978114,2.222183313357398e-05,-0.0001591290327731031,3.350666198470002e-05,3.807645797516187e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,566,18.722222,310.0,13.0,1200000000,-0.0001182468030531876,2.500291192143892e-05,-0.0001487811514783942,3.145957925788661e-05,3.77329881991707e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,567,18.722222,315.0,13.0,1200000000,-0.0001300479687191438,2.76338802431647e-05,-0.0001373005990273282,2.917526764361869e-05,3.737875624060892e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,568,18.722222,320.0,13.0,1200000000,-0.0001408494440436224,3.009707420288216e-05,-0.0001247766661898576,2.666287852475264e-05,3.702452527965218e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,569,18.722222,325.0,13.0,1200000000,-0.0001505688401920093,3.237471581445951e-05,-0.0001113066427206493,2.39329910727749e-05,3.668105463626564e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,570,18.722222,330.0,13.0,1200000000,-0.0001591323254587656,3.444901873628733e-05,-9.699501917717015e-05,2.099779177034159e-05,3.635877290221781e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,571,18.722222,335.0,13.0,1200000000,-0.0001664751817927128,3.630233734784358e-05,-8.195263433558808e-05,1.787124315722988e-05,3.606746145636086e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,572,18.722222,340.0,13.0,1200000000,-0.0001725422830461292,3.791735760547541e-05,-6.629577625142885e-05,1.456923254408238e-05,3.581595793225514e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
