candidate,method,sensor_count,mean_correlation,min_correlation,mean_nmse,max_nmse,mean_main_lobe_error_deg,mean_stable_condition
full_grid_162,full_grid,162,0.8065471404885938,0.7929894882043745,0.309368150240342,0.3203551638682805,89.92574848934078,185.92676953422503
dictionary_weighted_120,dictionary_weighted,120,0.6987987179183559,0.6740346546309671,0.48976272408095556,0.49630159491996784,114.88978550214199,139.18505005575938
fibonacci_snap_120,fibonacci_snap,120,-0.3262935405384133,-0.3584860288528348,0.9417602973263326,0.9429662243160236,84.1749732914542,129.55081376059263
geometric_farthest_120,geometric_farthest,120,-0.41814435092443913,-0.4444569763397695,0.9898862764805321,0.9957033443453939,84.28868721605852,139.5897302906224
dictionary_weighted_81,dictionary_weighted,81,0.2650843893755487,0.256769411508928,0.857283204422874,0.8627716319264563,66.3997791619395,322.29535619722526
task_driven_48,task_driven,48,0.22879298495558284,0.22615066144732254,0.6967369329911022,0.6976392545577886,114.85766415803315,29.663899813346887
