sample_id,frequency_hz,variant,variant_family,impedance_ohm,impedance_factor_to_eta0,calibration_mode,hfield_j_scale,uses_real_hfield,model_note,sensor_count,farfield_points,farfield_shape,electric_current_l2,magnetic_current_l2,predicted_peak_power,reference_peak_power,best_power_scale,scaled_power_nmse,nmse,correlation,main_lobe_error_deg,peak_error_db,main_lobe_region_threshold,reference_lobe_region_points,predicted_lobe_region_points,main_lobe_region_jaccard,reference_lobe_region_capture,predicted_lobe_region_precision,main_lobe_region_min_capture,true_peak_to_pred_region_error_deg,pred_peak_to_true_region_error_deg,main_lobe_region_error_deg,status
L1_short_dipole_x_1p2G,1200000000.0,electric_only_outgoing,electric_only_outgoing,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=0",24,2664,37x72,7.76210597252091e-05,0.0,6.706151300392859e-11,3.9429401543613114e-08,1259.778519787248,0.387687588370338,0.5618242679926705,0.1944885564612753,65.06512337735363,-27.693468379255993,0.75,1678,35,0.018430439952437573,0.017343203192019943,0.8849270022248696,0.017343203192019943,58.01494604416983,0.0,58.01494604416983,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,hfield_electric_only,hfield_electric_only,376.730313668,1.0,real_hfield_only,1.0,True,"J=n_cross_H_t from real CST H-field, M=0",24,2664,37x72,7.887927119566051e-05,0.0,6.990502788497882e-11,3.9429401543613114e-08,1207.330185862305,0.39941813158706374,0.5699206012528126,0.18011110981988532,65.06512337735363,-27.513117721479063,0.75,1678,36,0.019024970273483946,0.017934670537943845,0.887588087180029,0.017934670537943845,58.01494604416983,0.0,58.01494604416983,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus_j96,eh_love_equivalence_plus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",24,2664,37x72,0.0075724100347834096,0.029242206177521338,1.0793825913408385e-05,3.9429401543613114e-08,0.0061563231180044005,0.5934416861129845,0.660666273301911,-0.3524994581571658,68.99545087387041,24.37355223897285,0.75,1678,61,0.018746338605741066,0.01931023416406436,0.5437697277158635,0.01931023416406436,51.71261298310588,0.0,51.71261298310588,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus_j96,eh_love_equivalence_minus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",24,2664,37x72,0.0075724100347834096,0.029242206177521338,1.1831283451463341e-05,3.9429401543613114e-08,0.005699186119126179,0.6150415062042314,0.6814186233435308,-0.38190896551860204,88.52820542020437,24.772116737871272,0.75,1678,56,0.012259194395796848,0.012341503446840516,0.3676709440374531,0.012341503446840516,63.41232768158891,14.333333000000017,63.41232768158891,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus,eh_love_equivalence_plus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",24,2664,37x72,7.887927119566051e-05,0.029242206177521338,1.0457874241997712e-05,3.9429401543613114e-08,0.006188585642114993,0.6150646066428499,0.6738429768368854,-0.3984415886826502,67.11745075079949,24.236232296127444,0.75,1678,61,0.01695906432748538,0.01736350072653426,0.49194596020655024,0.01736350072653426,56.35144088990256,0.0,56.35144088990256,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_plus,outgoing_equivalence_plus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=-n_cross_E_t",24,2664,37x72,7.76210597252091e-05,0.029242206177521338,1.0457970257381832e-05,3.9429401543613114e-08,0.006188382601638583,0.615084753454763,0.6738557169294961,-0.3984620905721931,67.11745075079949,24.236272169202138,0.75,1678,61,0.01695906432748538,0.01736350072653426,0.49193768105645314,0.01736350072653426,56.35144088990256,0.0,56.35144088990256,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_plus,magnetic_only_plus,376.730313668,1.0,not_used,,False,"J=0, M=-n_cross_E_t; eta_eff not used",24,2664,37x72,0.0,0.029242206177521338,1.0459129963653049e-05,3.9429401543613114e-08,0.006185978248474921,0.6151813099906218,0.6738866505225418,-0.39859448040843787,67.11745075079949,24.236753740767426,0.75,1678,61,0.01695906432748538,0.01736350072653426,0.49169293849402823,0.01736350072653426,56.35144088990256,0.0,56.35144088990256,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_minus,magnetic_only_minus,376.730313668,1.0,not_used,,False,"J=0, M sign flipped; eta_eff not used",24,2664,37x72,0.0,0.029242206177521338,1.0459129963653049e-05,3.9429401543613114e-08,0.006185978248474921,0.6151813099906218,0.6738866505225418,-0.39859448040843787,67.11745075079949,24.236753740767426,0.75,1678,61,0.01695906432748538,0.01736350072653426,0.49169293849402823,0.01736350072653426,56.35144088990256,0.0,56.35144088990256,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_minus,outgoing_equivalence_minus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M sign flipped",24,2664,37x72,7.76210597252091e-05,0.029242206177521338,1.0460324681767611e-05,3.9429401543613114e-08,0.006183519155650901,0.6152753024767968,0.6739144062655374,-0.3987198786251333,67.11745075079949,24.23724979527166,0.75,1678,61,0.01695906432748538,0.01736350072653426,0.4914485668435715,0.01736350072653426,56.35144088990256,0.0,56.35144088990256,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus,eh_love_equivalence_minus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",24,2664,37x72,7.887927119566051e-05,0.029242206177521338,1.0460422550049338e-05,3.9429401543613114e-08,0.0061833127553751034,0.6152955146367043,0.6739271387663763,-0.3987401746759061,67.11745075079949,24.237290428289437,0.75,1678,61,0.01695906432748538,0.01736350072653426,0.4914403176232288,0.01736350072653426,56.35144088990256,0.0,56.35144088990256,diagnostic_only
