sensor_count,component_rows_expected,prior_id,center_x_m,center_y_m,center_z_m,mean_local_radius_m,min_local_radius_m,max_local_radius_m,total_field_l2,tangential_field_l2,normal_field_l2,normal_to_total_l2_ratio,tangential_to_total_l2_ratio,min_sensor_field_abs,max_sensor_field_abs,median_sensor_field_abs,dynamic_range_db,hfield_available,h_component_rows_expected,h_total_field_l2,h_tangential_field_l2,h_normal_field_l2,h_normal_to_total_l2_ratio,h_tangential_to_total_l2_ratio,h_min_sensor_field_abs,h_max_sensor_field_abs,h_median_sensor_field_abs,h_dynamic_range_db,tangential_e_to_h_impedance_ohm,tangential_e_to_h_eta0_ratio
24,72,level1_local_sphere_r0p35,-0.007354993316307494,-0.003667591691457079,4.013671875,0.3495100455265674,0.33493726964698806,0.3654775661635849,0.029868302106589265,0.029490193734872133,0.00473750400635113,0.15861310058551958,0.9873408146747746,0.0021885890946573157,0.007445850536430953,0.006345352160204428,10.635001666405996,True,72,7.977163553634922e-05,7.975518284954038e-05,1.6200755477795698e-06,0.020308917284782967,0.9997937526703794,3.432418541221134e-06,1.98513989450326e-05,1.7239835262151798e-05,15.243817560095268,369.7589633830559,0.9814951172443008
