sensor_id,x_m,y_m,z_m,theta_deg,phi_deg,e_theta_x,e_theta_y,e_theta_z,e_phi_x,e_phi_y,e_phi_z,radius_m
98,-10.127526360695052,3.68611814203932,7.269507745119707,56.00000000000001,160.0,-0.5254694449873074,0.1912552369917617,-0.8290375725550417,-0.3420201433256689,-0.9396926207859083,0.0,13.0
99,-10.777488443215542,1.3198616724831505e-15,7.269507745119707,56.00000000000001,180.0,-0.5591929034707467,6.848137993413648e-17,-0.8290375725550417,-1.2246467991473532e-16,-1.0,0.0,13.0
100,-10.127526360695054,-3.6861181420393176,7.269507745119707,56.00000000000001,200.0,-0.5254694449873074,-0.19125523699176158,-0.8290375725550417,0.34202014332566866,-0.9396926207859084,0.0,13.0
101,-8.256035132704271,-6.9276360348388195,7.269507745119707,56.00000000000001,220.0,-0.4283666163353326,-0.3594422697756369,-0.8290375725550417,0.6427876096865393,-0.766044443118978,0.0,13.0
102,-5.3887442216077766,-9.33357878081786,7.269507745119707,56.00000000000001,239.99999999999997,-0.27959645173537356,-0.48427526002164595,-0.8290375725550417,0.8660254037844385,-0.5000000000000004,0.0,13.0
103,-1.8714912279907807,-10.613754176878139,7.269507745119707,56.00000000000001,260.0,-0.09710282865197484,-0.5506975067673986,-0.8290375725550417,0.984807753012208,-0.17364817766693033,0.0,13.0
104,1.8714912279907772,-10.613754176878139,7.269507745119707,56.00000000000001,280.0,0.09710282865197464,-0.5506975067673986,-0.8290375725550417,0.9848077530122081,0.17364817766692997,0.0,13.0
105,5.388744221607773,-9.333578780817861,7.269507745119707,56.00000000000001,300.0,0.2795964517353734,-0.484275260021646,-0.8290375725550417,0.8660254037844386,0.5000000000000001,0.0,13.0
106,8.25603513270427,-6.927636034838824,7.269507745119707,56.00000000000001,320.0,0.42836661633533246,-0.35944226977563715,-0.8290375725550417,0.6427876096865396,0.7660444431189778,0.0,13.0
107,10.12752636069505,-3.6861181420393256,7.269507745119707,56.00000000000001,339.99999999999994,0.5254694449873073,-0.191255236991762,-0.8290375725550417,0.34202014332566943,0.9396926207859081,0.0,13.0
108,11.876090949353811,0.0,5.287576359985403,66.0,0.0,0.4067366430758002,0.0,-0.9135454576426009,-0.0,1.0,0.0,13.0
109,11.159875028890092,4.061862328646668,5.287576359985403,66.0,20.0,0.38220742210156133,0.13911212496058656,-0.9135454576426009,-0.3420201433256687,0.9396926207859084,0.0,13.0
110,9.097613477728077,7.633804113755079,5.287576359985403,66.0,40.0,0.3115783452410839,0.2614452745746207,-0.9135454576426009,-0.6427876096865393,0.766044443118978,0.0,13.0
111,5.938045474676907,10.284996459794852,5.287576359985403,66.0,59.99999999999999,0.20336832153790016,0.35224426555364696,-0.9135454576426009,-0.8660254037844386,0.5000000000000001,0.0,13.0
112,2.062261551162015,11.695666442401746,5.287576359985403,66.0,80.0,0.07062907686047741,0.40055739953520725,-0.9135454576426009,-0.984807753012208,0.17364817766693041,0.0,13.0
113,-2.0622615511620137,11.695666442401746,5.287576359985403,66.0,100.0,-0.07062907686047737,0.40055739953520725,-0.9135454576426009,-0.984807753012208,-0.1736481776669303,0.0,13.0
114,-5.938045474676903,10.284996459794852,5.287576359985403,66.0,119.99999999999999,-0.20336832153790002,0.352244265553647,-0.9135454576426009,-0.8660254037844387,-0.4999999999999998,0.0,13.0
115,-9.097613477728075,7.633804113755081,5.287576359985403,66.0,140.0,-0.31157834524108385,0.2614452745746208,-0.9135454576426009,-0.6427876096865395,-0.7660444431189779,0.0,13.0
116,-11.15987502889009,4.0618623286466695,5.287576359985403,66.0,160.0,-0.3822074221015613,0.13911212496058661,-0.9135454576426009,-0.3420201433256689,-0.9396926207859083,0.0,13.0
117,-11.876090949353811,1.4544016767508997e-15,5.287576359985403,66.0,180.0,-0.4067366430758002,4.981087280387182e-17,-0.9135454576426009,-1.2246467991473532e-16,-1.0,0.0,13.0
118,-11.159875028890092,-4.061862328646667,5.287576359985403,66.0,200.0,-0.38220742210156133,-0.13911212496058653,-0.9135454576426009,0.34202014332566866,-0.9396926207859084,0.0,13.0
119,-9.097613477728077,-7.633804113755079,5.287576359985403,66.0,220.0,-0.3115783452410839,-0.2614452745746207,-0.9135454576426009,0.6427876096865393,-0.766044443118978,0.0,13.0
120,-5.938045474676911,-10.28499645979485,5.287576359985403,66.0,239.99999999999997,-0.2033683215379003,-0.3522442655536469,-0.9135454576426009,0.8660254037844385,-0.5000000000000004,0.0,13.0
121,-2.062261551162014,-11.695666442401746,5.287576359985403,66.0,260.0,-0.07062907686047738,-0.40055739953520725,-0.9135454576426009,0.984807753012208,-0.17364817766693033,0.0,13.0
