sensor_count,component_rows_expected,prior_id,center_x_m,center_y_m,center_z_m,mean_local_radius_m,min_local_radius_m,max_local_radius_m,total_field_l2,tangential_field_l2,normal_field_l2,normal_to_total_l2_ratio,tangential_to_total_l2_ratio,min_sensor_field_abs,max_sensor_field_abs,median_sensor_field_abs,dynamic_range_db,hfield_available,h_component_rows_expected,h_total_field_l2,h_tangential_field_l2,h_normal_field_l2,h_normal_to_total_l2_ratio,h_tangential_to_total_l2_ratio,h_min_sensor_field_abs,h_max_sensor_field_abs,h_median_sensor_field_abs,h_dynamic_range_db,tangential_e_to_h_impedance_ohm,tangential_e_to_h_eta0_ratio
72,216,level1_local_sphere_r0p35,-0.0003703682605616623,0.00020589843856291812,4.0064814814815275,0.34991598407161917,0.34362096663538755,0.3563751130074362,0.05231898925559614,0.05172209954391947,0.007880422291735249,0.1506226019244503,0.988591337100175,0.0021333278101660874,0.007477333030389905,0.006481730841293878,10.893782581809596,True,216,0.00013967437541822112,0.0001396072949571899,4.328318750548914e-06,0.03098863866467139,0.9995197368104896,3.0335747017155316e-06,2.0595043858037202e-05,1.7452946285275167e-05,16.636160544755157,370.4827857296417,0.9834164448368122
