sample_id,frequency_hz,variant,variant_family,impedance_ohm,impedance_factor_to_eta0,calibration_mode,hfield_j_scale,uses_real_hfield,model_note,sensor_count,farfield_points,farfield_shape,electric_current_l2,magnetic_current_l2,predicted_peak_power,reference_peak_power,best_power_scale,scaled_power_nmse,nmse,correlation,main_lobe_error_deg,peak_error_db,main_lobe_region_threshold,reference_lobe_region_points,predicted_lobe_region_points,main_lobe_region_jaccard,reference_lobe_region_capture,predicted_lobe_region_precision,main_lobe_region_min_capture,true_peak_to_pred_region_error_deg,pred_peak_to_true_region_error_deg,main_lobe_region_error_deg,status
L1_short_dipole_x_1p2G,1200000000.0,electric_only_outgoing,electric_only_outgoing,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=0",72,2664,37x72,0.0001372921096800839,0.0,1.7922461420962518e-11,3.9429401543613114e-08,6116.585391838984,0.2927363676898716,0.5827234205996061,0.40390292085116825,159.84765926934116,-33.424225312179644,0.75,1678,16,0.009535160905840286,0.009444418508808377,1.0,0.009444418508808377,153.05025908114436,0.0,153.05025908114436,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,hfield_electric_only,hfield_electric_only,376.730313668,1.0,real_hfield_only,1.0,True,"J=n_cross_H_t from real CST H-field, M=0",72,2664,37x72,0.00013960729495719092,0.0,1.9473736359945698e-11,3.9429401543613114e-08,6127.523467700891,0.2893699550321782,0.607957781592388,0.38770512605859353,159.84765926934116,-33.06370899306867,0.75,1678,14,0.00834326579261025,0.008284296193707723,1.0,0.008284296193707723,153.05025908114436,0.0,153.05025908114436,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus_j96,eh_love_equivalence_minus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",72,2664,37x72,0.01340230031589033,0.05172209954391996,3.73098117949819e-06,3.9429401543613114e-08,0.020549607369494058,0.29868131030132106,0.46414403369822543,0.09613890871250105,119.87920257674472,19.760028728628015,0.75,1678,26,0.0,0.0,0.0,0.0,49.967451044706586,30.04521306395533,49.967451044706586,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus_j96,eh_love_equivalence_plus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",72,2664,37x72,0.01340230031589033,0.05172209954391996,3.798646246692508e-06,3.9429401543613114e-08,0.02021688040527921,0.30456898018500916,0.46921576733284254,0.07509034128598314,50.226685451669134,19.83808665828493,0.75,1678,37,0.005275498241500586,0.005638143820590968,0.22332156092084568,0.005638143820590968,4.996952202425866,19.742007749892615,19.742007749892615,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_minus,outgoing_equivalence_minus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M sign flipped",72,2664,37x72,0.0001372921096800839,0.05172209954391996,3.477284444665408e-06,3.9429401543613114e-08,0.02084007074130157,0.30823492171413125,0.45201308070082175,0.07274531956424132,119.87920257674472,19.45420032338993,0.75,1678,61,0.011046511627906977,0.011871808393971521,0.29169347743532226,0.011871808393971521,5.534027986139145,30.04521306395533,30.04521306395533,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus,eh_love_equivalence_minus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",72,2664,37x72,0.00013960729495719092,0.05172209954391996,3.4775648204098193e-06,3.9429401543613114e-08,0.02083892738914267,0.30828924332570684,0.4520649528580515,0.07267346379449541,119.87920257674472,19.45455048378617,0.75,1678,61,0.011046511627906977,0.011871808393971521,0.2916720675448728,0.011871808393971521,5.534027986139145,30.04521306395533,30.04521306395533,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_plus,magnetic_only_plus,376.730313668,1.0,not_used,,False,"J=0, M=-n_cross_E_t; eta_eff not used",72,2664,37x72,0.0,0.05172209954391996,3.475412937693527e-06,3.9429401543613114e-08,0.020837360601575844,0.30831431518596425,0.4518466223089601,0.07256256182005213,119.87920257674472,19.451862280683155,0.75,1678,61,0.011046511627906977,0.011871808393971521,0.2916944949140952,0.011871808393971521,5.534027986139145,30.04521306395533,30.04521306395533,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_minus,magnetic_only_minus,376.730313668,1.0,not_used,,False,"J=0, M sign flipped; eta_eff not used",72,2664,37x72,0.0,0.05172209954391996,3.475412937693527e-06,3.9429401543613114e-08,0.020837360601575844,0.30831431518596425,0.4518466223089601,0.07256256182005213,119.87920257674472,19.451862280683155,0.75,1678,61,0.011046511627906977,0.011871808393971521,0.2916944949140952,0.011871808393971521,5.534027986139145,30.04521306395533,30.04521306395533,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus,eh_love_equivalence_plus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",72,2664,37x72,0.00013960729495719092,0.05172209954391996,3.473271797850275e-06,3.9429401543613114e-08,0.020835694304630538,0.30833786161429205,0.45162642112401347,0.07245455108833,119.87920257674472,19.449185845404457,0.75,1678,61,0.011046511627906977,0.011871808393971521,0.29171669678325785,0.011871808393971521,5.534027986139145,30.04521306395533,30.04521306395533,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_plus,outgoing_equivalence_plus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=-n_cross_E_t",72,2664,37x72,0.0001372921096800839,0.05172209954391996,3.4735517883354497e-06,3.9429401543613114e-08,0.02083455582633389,0.3083920346138615,0.4516782787560035,0.07238294845591246,119.87920257674472,19.449535928636756,0.75,1678,61,0.011046511627906977,0.011871808393971521,0.2916953179165071,0.011871808393971521,5.534027986139145,30.04521306395533,30.04521306395533,diagnostic_only
