sample_id,frequency_hz,variant,variant_family,impedance_ohm,impedance_factor_to_eta0,calibration_mode,hfield_j_scale,uses_real_hfield,model_note,sensor_count,farfield_points,farfield_shape,electric_current_l2,magnetic_current_l2,predicted_peak_power,reference_peak_power,best_power_scale,scaled_power_nmse,nmse,correlation,main_lobe_error_deg,peak_error_db,main_lobe_region_threshold,reference_lobe_region_points,predicted_lobe_region_points,main_lobe_region_jaccard,reference_lobe_region_capture,predicted_lobe_region_precision,main_lobe_region_min_capture,true_peak_to_pred_region_error_deg,pred_peak_to_true_region_error_deg,main_lobe_region_error_deg,status
L1_short_dipole_x_1p2G,1200000000.0,electric_only_outgoing,electric_only_outgoing,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=0",24,2664,37x72,8.069329522870835e-05,0.0,1.1233697357915939e-10,3.9429401543613114e-08,830.5808001284166,0.4278957068747789,0.6186389372142097,0.4185714949707547,81.2415320747819,-25.452974658737077,0.75,1678,68,0.04052443384982122,0.041094228367863056,1.0,0.041094228367863056,11.944443999999992,0.0,11.944443999999992,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,hfield_electric_only,hfield_electric_only,376.730313668,1.0,real_hfield_only,1.0,True,"J=n_cross_H_t from real CST H-field, M=0",24,2664,37x72,8.167788095344132e-05,0.0,1.1355196661043393e-10,3.9429401543613114e-08,822.3518138583337,0.4268431727860202,0.618161242855938,0.41832046993901445,81.2415320747819,-25.406255252533832,0.75,1678,70,0.041716328963051254,0.04234210135043233,1.0,0.04234210135043233,11.944443999999992,0.0,11.944443999999992,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus_j96,eh_love_equivalence_plus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",24,2664,37x72,0.007841076571530367,0.030399610422418347,1.0333008264810823e-05,3.9429401543613114e-08,0.007665190639870721,0.4693137017422024,0.60314585065706,-0.11468589383944983,105.15007168581013,24.18406591322471,0.75,1678,44,0.019538188277087035,0.018479309570084666,0.7349466926733973,0.018479309570084666,15.164803638592266,2.3888880000000037,15.164803638592266,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus_j96,eh_love_equivalence_minus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",24,2664,37x72,0.007841076571530367,0.030399610422418347,9.253041936811304e-06,3.9429401543613114e-08,0.007757297127453504,0.45284964845584585,0.5639828177960529,-0.15186815264793627,99.59823192075947,23.704643450541592,0.75,1678,66,0.026486168334314303,0.02601157081438273,0.682050632593894,0.02601157081438273,13.772211451105836,15.682747088330643,15.682747088330643,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus,eh_love_equivalence_plus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",24,2664,37x72,8.167788095344132e-05,0.030399610422418347,8.953853550653541e-06,3.9429401543613114e-08,0.007954554862756329,0.4952510359557336,0.5958348695646312,-0.1847824449581325,22.016476605353994,23.561898013438455,0.75,1678,78,0.02870533099004101,0.02815237067430123,0.6338505584169332,0.02815237067430123,12.25884052248697,0.0,12.25884052248697,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_plus,outgoing_equivalence_plus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=-n_cross_E_t",24,2664,37x72,8.069329522870835e-05,0.030399610422418347,8.953276507615248e-06,3.9429401543613114e-08,0.007954232523674203,0.49530647706072023,0.5958530780638779,-0.18483702754794554,22.016476605353994,23.561618117546015,0.75,1678,78,0.02870533099004101,0.02815237067430123,0.6338480806162508,0.02815237067430123,12.25884052248697,0.0,12.25884052248697,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_plus,magnetic_only_plus,376.730313668,1.0,not_used,,False,"J=0, M=-n_cross_E_t; eta_eff not used",24,2664,37x72,0.0,0.030399610422418347,8.952633274057513e-06,3.9429401543613114e-08,0.007955313352342926,0.49515457263652457,0.5957474120753621,-0.18500394054183653,22.016476605353994,23.561306094545532,0.75,1678,78,0.02870533099004101,0.02815237067430123,0.6339108076534042,0.02815237067430123,12.25884052248697,0.0,12.25884052248697,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_minus,magnetic_only_minus,376.730313668,1.0,not_used,,False,"J=0, M sign flipped; eta_eff not used",24,2664,37x72,0.0,0.030399610422418347,8.952633274057513e-06,3.9429401543613114e-08,0.007955313352342926,0.49515457263652457,0.5957474120753621,-0.18500394054183653,22.016476605353994,23.561306094545532,0.75,1678,78,0.02870533099004101,0.02815237067430123,0.6339108076534042,0.02815237067430123,12.25884052248697,0.0,12.25884052248697,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_minus,outgoing_equivalence_minus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M sign flipped",24,2664,37x72,8.069329522870835e-05,0.030399610422418347,8.951991778158922e-06,3.9429401543613114e-08,0.007956349638866548,0.494994512016729,0.5956338703745434,-0.18515957843549288,22.016476605353994,23.56099489212914,0.75,1678,78,0.02870533099004101,0.02815237067430123,0.6339740165288098,0.02815237067430123,12.25884052248697,0.0,12.25884052248697,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus,eh_love_equivalence_minus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",24,2664,37x72,8.167788095344132e-05,0.030399610422418347,8.951415095051908e-06,3.9429401543613114e-08,0.007956027264410213,0.49504983899895716,0.595651981445669,-0.1852140730124732,22.016476605353994,23.56071511265137,0.75,1678,78,0.02870533099004101,0.02815237067430123,0.6339715163131648,0.02815237067430123,12.25884052248697,0.0,12.25884052248697,diagnostic_only
