candidate,candidate_method,requested_sensor_count,sensor_count,missing_sensor_count,lmax,lambda_reg,include_l0,mode_count,case_count,sample_count,mean_correlation,min_correlation,mean_nmse,max_nmse,mean_main_lobe_error_deg,max_main_lobe_error_deg,mean_nearfield_fit_relative_error,max_nearfield_fit_relative_error,min_farfield_total_complex_correlation_abs,max_farfield_total_complex_relative_l2_error,min_theta_farfield_complex_correlation_abs,min_phi_farfield_complex_correlation_abs,max_theta_farfield_error_to_total_norm,max_phi_farfield_error_to_total_norm,max_basis_condition,max_mode_sensor_ratio,any_component_underdetermined,status,status_rank
dictionary_weighted_120,dictionary_weighted,120,120,0,6,1e-08,False,48,2,2,0.9993868458898223,0.9991800907546511,0.008097649370269178,0.010464547581873008,64.94907011364029,99.91684430153686,0.007612340805286933,0.008500825811079707,0.9997380360396324,0.022888105762142872,0.9997380360396325,0.9848009618107944,0.022888105762135035,1.9008639401124442e-08,3959.756196313295,0.4,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,8,0.0,False,80,2,2,0.989350478142341,0.9861497268747619,0.14627112505648915,0.17598114938971962,64.94907011364029,99.91684430153686,0.0030913581492500444,0.0034342885269780386,0.9991410469367226,0.04147641644661686,0.999141046936723,0.9058819197600667,0.04147641644658725,4.963180513005756e-08,386389.3072940136,0.6666666666666666,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,8,1e-10,False,80,2,2,0.9905772503585655,0.9877447016988675,0.13110171542199034,0.1584096391771393,64.94907011364029,99.91684430153686,0.003091618802621856,0.0034345779026711686,0.9992287108404482,0.039301267805421994,0.9992287108404482,0.946323003660439,0.0393012678054052,3.744434509399963e-08,386389.3072940136,0.6666666666666666,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,10,1e-08,False,120,2,2,0.801564650192708,0.7511467148635882,0.6465499487153583,0.6987054436495299,114.84100708411165,149.74057587189336,0.0005151774897044453,0.0005741648953099197,0.9841780763571617,0.19132938961175286,0.9841780763575687,0.05918738991819866,0.1913293896093369,9.615319078145571e-07,5831093939654483.0,1.0,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,10,1e-06,False,120,2,2,0.8673725341488643,0.8277829901122689,0.5198834632146722,0.5823754282448127,114.84100708411165,149.74057587189336,0.0016428744971376651,0.0018225530096478934,0.9888353919251102,0.1594666905388551,0.9888353919251115,0.8558547270911899,0.15946669053884113,6.74791003236653e-08,5831093939654483.0,1.0,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,6,1e-06,False,48,2,2,0.9994501390888031,0.9992608907983691,0.007676928226196564,0.009975429688229863,114.81674889231688,154.68705227430175,0.00761451013431229,0.00850311276245405,0.9997413167311031,0.022744316437858174,0.9997413167311031,0.9851356332139475,0.022744316437850447,1.8824541825175567e-08,3959.756196313295,0.4,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,8,1e-08,False,80,2,2,0.9975366025337584,0.9968091175426103,0.058702076089050675,0.07242515850086755,99.72838170138192,164.4787725094689,0.0032152672429697346,0.0035715207140797024,0.9997312669168089,0.02318299321590621,0.9997312669168099,0.8913883265756151,0.02318299321584229,5.446205297623662e-08,386389.3072940136,0.6666666666666666,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,10,0.0,False,120,2,2,0.9880327521924217,0.9847871725536217,0.017450243570654403,0.022223085704626187,166.93335289769362,171.22222200000002,4.651879848026839e-14,5.0521345704585733e-14,0.9988852364715428,0.047215414890098735,0.9988852364717498,0.13129282191804406,0.04721541488567707,2.650602161187139e-06,5831093939654483.0,1.0,False,diagnostic_only,3
dictionary_weighted_32,dictionary_weighted,32,32,0,4,1e-10,False,24,2,2,0.9994475868304407,0.9991899350614005,0.0007223446886630994,0.0010891399187577975,0.0,0.0,0.012892681672240155,0.015122101633788432,0.9993823475815498,0.03515335458047153,0.9993823475815498,0.7496970113952401,0.03515335458046082,1.2776636255455027e-07,78.4320125984018,0.75,False,strict_pass,0
dictionary_weighted_32,dictionary_weighted,32,32,0,4,0.0,False,24,2,2,0.9994475867954298,0.9991899350155506,0.0007223448101982334,0.0010891400959133265,0.0,0.0,0.012892681672240149,0.015122101633788467,0.9993823475893955,0.03515335435864752,0.9993823475893956,0.749697011170357,0.03515335435863682,1.277663626571594e-07,78.4320125984018,0.75,False,strict_pass,0
dictionary_weighted_32,dictionary_weighted,32,32,0,4,1e-08,False,24,2,2,0.9994475902965156,0.9991899396005371,0.000722332656778845,0.0010891223804814158,0.0,0.0,0.012892681672398088,0.015122101633924337,0.9993823468047549,0.03515337654110113,0.9993823468047549,0.7496970336585593,0.03515337654109043,1.2776635239628888e-07,78.4320125984018,0.75,False,strict_pass,0
dictionary_weighted_32,dictionary_weighted,32,32,0,4,1e-06,False,24,2,2,0.9994479366808126,0.9991903932583215,0.0007211304207177084,0.001087369844006583,0.0,0.0,0.012892683251362468,0.015122102992457035,0.9993822690914914,0.03515557350180764,0.9993822690914914,0.7496992587681129,0.03515557350179694,1.277653369450407e-07,78.4320125984018,0.75,False,strict_pass,0
dictionary_weighted_32,dictionary_weighted,32,32,0,8,0.0,False,80,2,2,0.5003811250506076,0.4937773730697426,0.5195645823388501,0.527474524763548,56.08403940895876,71.83169566994957,3.3852431374810208e-15,3.586034250937101e-15,0.8338594391241352,0.5668830021025753,0.8338594391241346,0.7662391125483793,0.5668830021025641,1.196362966452352e-07,2.4190117431471476,2.5,True,diagnostic_only,3
dictionary_weighted_32,dictionary_weighted,32,32,0,8,1e-10,False,80,2,2,0.5003811250578741,0.49377737307652536,0.5195645823340278,0.527474524758712,56.08403940895876,71.83169566994957,3.469530936966817e-11,3.50505531154592e-11,0.8338594391247388,0.566883002093163,0.8338594391247379,0.7662391125490069,0.5668830020931518,1.1963629664516423e-07,2.4190117431471476,2.5,True,diagnostic_only,3
dictionary_weighted_32,dictionary_weighted,32,32,0,8,1e-08,False,80,2,2,0.5003811258241713,0.4937773738181346,0.5195645818416088,0.5274745242812462,56.08403940895876,71.83169566994957,3.4694658022182105e-09,3.5049828509339424e-09,0.8338594391659347,0.566883001197353,0.8338594391659341,0.7662391126002864,0.5668830011973418,1.1963629664003119e-07,2.4190117431471476,2.5,True,diagnostic_only,3
dictionary_weighted_32,dictionary_weighted,32,32,0,8,1e-06,False,80,2,2,0.5003812023908829,0.4937774478934021,0.519564532641051,0.5274744765505529,56.08403940895876,71.83169566994957,3.4694643680404476e-07,3.504981359387807e-07,0.8338594432958063,0.5668829115952121,0.8338594432958055,0.7662391177413215,0.566882911595201,1.19636296124326e-07,2.4190117431471476,2.5,True,diagnostic_only,3
dictionary_weighted_32,dictionary_weighted,32,32,0,3,1e-10,False,15,2,2,0.9893413168130545,0.9858317355399348,0.007916232056658399,0.009983286002080002,67.5727532455016,84.66689832864188,0.052851559129646536,0.05886473568092759,0.9950469916979838,0.10002246780631453,0.9950469916979838,0.007030396507743155,0.1000224678063102,1.9010674893964884e-07,14.22125229502987,0.46875,False,diagnostic_only,3
