sample_id,frequency_hz,theta_deg,phi_deg,reference_power,predicted_power,reference_power_norm,predicted_power_norm,predicted_e_theta_real,predicted_e_theta_imag,predicted_e_phi_real,predicted_e_phi_imag
L1_short_dipole_x_1p2G,1200000000.0,2.0,0.0,3.936494803863294e-08,2.7906042147659775e-11,0.9983653440717613,0.4530529769693147,-5.123298663498428e-06,-7.520441757539365e-07,-6.386234524118408e-07,-8.273104592588906e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,5.0,3.936526342162356e-08,2.790856014167417e-11,0.9983733427473249,0.4530938564562077,-5.156511707690169e-06,-8.37286479590541e-07,-1.9429291378653214e-07,-7.616749732501367e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,10.0,3.9366298802067355e-08,2.789747631546731e-11,0.9983996018434123,0.45291391118010377,-5.149817425326431e-06,-9.169533317140573e-07,2.51650438089048e-07,-6.875503223325857e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,14.999999999999998,3.9368021523335014e-08,2.7872231476434172e-11,0.9984432931296153,0.4525040626814684,-5.103098505827095e-06,-9.90004621546382e-07,6.956741779163743e-07,-6.054299329869832e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,20.0,3.937037802112699e-08,2.7832778828903068e-11,0.9985030581196918,0.4518635512352837,-5.016586117896234e-06,-1.0554489897861012e-06,1.1342199580095582e-06,-5.15960335148113e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,25.0,3.9373295460437915e-08,2.777960364018439e-11,0.9985770495879036,0.4510002551282103,-4.8908680469567605e-06,-1.1123724145507637e-06,1.5637443887115441e-06,-4.199339061821566e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,29.999999999999996,3.937668395803161e-08,2.771372287895985e-11,0.9986629879349502,0.44993068478785714,-4.726889669650731e-06,-1.1599651455464453e-06,1.9807621161387694e-06,-3.182754000797686e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,35.0,3.938043932293928e-08,2.763666405465466e-11,0.9987582306918944,0.44867963924121557,-4.525947257757995e-06,-1.1975454147552575e-06,2.381889336298617e-06,-2.1202274376380896e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,40.0,3.938444623163857e-08,2.7550423532744966e-11,0.9988598530483701,0.4472795293660912,-4.289673629591117e-06,-1.2245785095852146e-06,2.763885896788477e-06,-1.0230301917027099e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,45.0,3.9388581741194505e-08,2.7457405653038827e-11,0.9989647369521077,0.44576938947992417,-4.020016694597263e-06,-1.2406900839486148e-06,3.1236942150936223e-06,9.695069898739326e-09
L1_short_dipole_x_1p2G,1200000000.0,2.0,50.0,3.939271903387892e-08,2.736034495508107e-11,0.9990696660791665,0.4441936146737441,-3.719211913448439e-06,-1.2456729823948895e-06,3.458473477306129e-06,1.227506645429554e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,55.0,3.939673127928828e-08,2.726221464570256e-11,0.9991714237841348,0.4426004747881376,-3.3897500743617526e-06,-1.2394873271709184e-06,3.7656279474637063e-06,2.3564041701291025e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,59.99999999999999,3.9400495496217144e-08,2.716612507416979e-11,0.9992668910441362,0.44104046616318543,-3.03434203110467e-06,-1.2222541234891607e-06,4.042828676628729e-06,3.4716661919534334e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,65.0,3.9403896297588357e-08,2.7075216378225818e-11,0.9993531414369415,0.43956456875315914,-2.655882138469958e-06,-1.1942431254655081e-06,4.288028404377951e-06,4.561822062600847e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,70.0,3.9406829403978976e-08,2.6992549620957374e-11,0.9994275302502583,0.4382224787398676,-2.257412053170157e-06,-1.1558561262694921e-06,4.499469942313884e-06,5.61611339574487e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,75.0,3.9409204819246076e-08,2.692100066727344e-11,0.9994877750212694,0.4370608856234369,-1.8420863550140716e-06,-1.107607149429655e-06,4.67568877073796e-06,6.62464678055869e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,80.0,3.9410949571433766e-08,2.6863160780498597e-11,0.9995320250509271,0.4361218584137647,-1.4131411124115751e-06,-1.0501011931959089e-06,4.815510924584136e-06,7.578489270099586e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,85.0,3.941200993616678e-08,2.682124749585565e-11,0.999558917793183,0.4354413986666758,-9.738661062604724e-07,-9.840131996702533e-07,4.918047463692543e-06,8.469707614048884e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,90.0,3.941235307421482e-08,2.679702879397098e-11,0.9995676203865425,0.43504820944517586,-5.275809820337583e-07,-9.100687840734987e-07,4.982686900440768e-06,9.291357068793709e-07
L1_short_dipole_x_1p2G,1200000000.0,2.0,95.0,3.941196803409046e-08,2.679176299680135e-11,0.9995578550817372,0.43496271953330684,-7.761516766166526e-08,-8.29027981677738e-07,5.009086894787473e-06,1.0037429793597183e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,100.0,3.941086608860835e-08,2.6806156175897934e-11,0.9995299077774675,0.4351963919617815,3.727089827430266e-07,-7.41672879270547e-07,4.9971663374842025e-06,1.0702775928467598e-06
