sample_id,frequency_hz,theta_deg,phi_deg,reference_power,predicted_power,reference_power_norm,predicted_power_norm,predicted_e_theta_real,predicted_e_theta_imag,predicted_e_phi_real,predicted_e_phi_imag
L1_short_dipole_z_1p2G,1200000000.0,2.0,0.0,4.7518912788995364e-11,8.044944026933786e-11,0.0012139789423157642,0.0013998585768246403,-1.948009953303123e-06,8.550946137522796e-06,-1.7946157234272914e-06,-5.615799583152451e-07
L1_short_dipole_z_1p2G,1200000000.0,2.0,5.0,4.7518909020981997e-11,8.001672008401134e-11,0.001213978846053274,0.001392329039505717,-2.0995124406146048e-06,8.506899506994229e-06,-1.7059662036354689e-06,-5.754195735902306e-07
L1_short_dipole_z_1p2G,1200000000.0,2.0,10.0,4.7518906963713716e-11,7.95553396771864e-11,0.0012139787934956662,0.0013843008006825452,-2.2438565120114434e-06,8.461755619951841e-06,-1.6047313344473027e-06,-5.864953564578813e-07
L1_short_dipole_z_1p2G,1200000000.0,2.0,14.999999999999998,4.751890663278459e-11,7.906359679671893e-11,0.0012139787850413274,0.0013757442403570757,-2.380050693847621e-06,8.415523889215265e-06,-1.4913999264451793e-06,-5.94675895661557e-07
L1_short_dipole_z_1p2G,1200000000.0,2.0,20.0,4.751890803062042e-11,7.854020595767936e-11,0.00121397882075223,0.0013666369904792883,-2.50712209985184e-06,8.368238001390348e-06,-1.366526664835619e-06,-5.997852619843141e-07
L1_short_dipole_z_1p2G,1200000000.0,2.0,25.0,4.751891114639177e-11,7.798452499700365e-11,0.0012139789003517113,0.0013569678771060219,-2.6241164338592186e-06,8.31996975938005e-06,-1.2307345770958556e-06,-6.01609127503717e-07
L1_short_dipole_z_1p2G,1200000000.0,2.0,29.999999999999996,4.751891595638132e-11,7.739675578431418e-11,0.0012139790232338582,0.0013467404128648516,-2.730098997658496e-06,8.270841205775761e-06,-1.0847191889377405e-06,-5.99904390124186e-07
L1_short_dipole_z_1p2G,1200000000.0,2.0,35.0,4.751892242395096e-11,7.677810554232199e-11,0.001213979188462667,0.0013359756040059207,-2.824157349634448e-06,8.221034138706894e-06,-9.292540679649125e-07,-5.944117884212453e-07
L1_short_dipole_z_1p2G,1200000000.0,2.0,40.0,4.7518930499784695e-11,7.613089771421144e-11,0.0012139793947782479,0.001324713879547237,-2.905406157726215e-06,8.170796297135094e-06,-7.651972571256175e-07,-5.848707560383675e-07
L1_short_dipole_z_1p2G,1200000000.0,2.0,45.0,4.751894012236303e-11,7.545862481288062e-11,0.0012139796406089452,0.001313016010876628,-2.97299463349499e-06,8.120443724047765e-06,-5.934979416354307e-07,-5.710355855272102e-07
L1_short_dipole_z_1p2G,1200000000.0,2.0,50.0,4.7518951218502915e-11,7.476593988905088e-11,0.0012139799240851313,0.0013009629632927812,-3.0261167382510797e-06,8.070359092778515e-06,-4.152025871498321e-07,-5.526918678239666e-07
