sensor_count,component_rows_expected,prior_id,center_x_m,center_y_m,center_z_m,mean_local_radius_m,min_local_radius_m,max_local_radius_m,total_field_l2,tangential_field_l2,normal_field_l2,normal_to_total_l2_ratio,tangential_to_total_l2_ratio,min_sensor_field_abs,max_sensor_field_abs,median_sensor_field_abs,dynamic_range_db,hfield_available,h_component_rows_expected,h_total_field_l2,h_tangential_field_l2,h_normal_field_l2,h_normal_to_total_l2_ratio,h_tangential_to_total_l2_ratio,h_min_sensor_field_abs,h_max_sensor_field_abs,h_median_sensor_field_abs,h_dynamic_range_db,tangential_e_to_h_impedance_ohm,tangential_e_to_h_eta0_ratio
96,288,level1_local_sphere_r0p35,0.0002139373624773002,0.00027010371789093257,4.0,0.34999977386881903,0.34966454014096365,0.35033939990871715,0.012228594048130544,0.012122800266550332,0.0016050626440425777,0.13125487997436247,0.9913486553594127,0.0003616862479593714,0.0015318202237077719,0.001318302479505103,12.537516052661271,True,288,2.8515067481580467e-05,2.8500295519616924e-05,9.177302292023481e-07,0.032184045497881536,0.9994819594246765,5.385597339437537e-07,3.794430193653887e-06,3.0825264626432345e-06,16.958253754956345,425.3570022881389,1.1290755929531915
