prior_id,surface_path,model_variant,field_model,approximation,include_magnetic,magnetic_sign,weight_mode,candidate,candidate_method,lambda_reg,smooth_lambda,smoothness_neighbor_count,smoothness_rows,surface_nodes,unknown_count,sensor_count,mean_correlation,min_correlation,mean_nmse,max_nmse,mean_main_lobe_error_deg,max_main_lobe_error_deg,mean_relative_residual,max_relative_residual,mean_smoothness_relative_jump,max_smoothness_relative_jump,mean_active_nodes,mean_top10_node_energy_share,mean_stable_condition,status
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_em_minus,radiating_dipole,electric_magnetic_radiating_dipole,1,-1.0,sqrt_area,full_grid_162,full_grid,1e-06,0.0001,6,1216,96,384,162,0.7356429892911882,0.7162096964621683,0.43837826541803154,0.4452363155569329,82.36569288770521,149.74057587189333,0.35600922141088776,0.3659630764523567,1.3384982247853765,1.358716589911262,96.0,0.24296520759117846,2813345600.4822025,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_em_plus,radiating_dipole,electric_magnetic_radiating_dipole,1,1.0,sqrt_area,full_grid_162,full_grid,1e-06,0.0001,6,1216,96,384,162,0.7356429892911882,0.7162096964621683,0.43837826541803154,0.4452363155569329,82.36569288770521,149.74057587189333,0.35600922141088776,0.3659630764523567,1.3384982247853765,1.358716589911262,96.0,0.24296520759117846,2813345600.4822025,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_em_minus,radiating_dipole,electric_magnetic_radiating_dipole,1,-1.0,sqrt_area,full_grid_162,full_grid,1e-08,0.0001,6,1216,96,384,162,0.7356183877868991,0.7161880725432522,0.43921894614174994,0.44609040146923007,79.88504368039888,144.77927745728067,0.3558587513904451,0.36581592008783564,1.3138766703571403,1.334021031799806,96.0,0.2383776306932543,2813345600.4822025,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_em_plus,radiating_dipole,electric_magnetic_radiating_dipole,1,1.0,sqrt_area,full_grid_162,full_grid,1e-08,0.0001,6,1216,96,384,162,0.7356183877868991,0.7161880725432522,0.43921894614174994,0.44609040146923007,79.88504368039888,144.77927745728067,0.3558587513904451,0.36581592008783564,1.3138766703571403,1.334021031799806,96.0,0.2383776306932543,2813345600.4822025,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_em_minus,radiating_dipole,electric_magnetic_radiating_dipole,1,-1.0,sqrt_area,full_grid_162,full_grid,1e-10,0.0001,6,1216,96,384,162,0.7356181429427027,0.7161878592851533,0.43922772304622204,0.44609926729506627,79.88504368039888,144.77927745728067,0.3558572497611491,0.36581445137144586,1.3136194678937565,1.3337629714874482,96.0,0.23832981309134021,2813345600.4822025,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_em_plus,radiating_dipole,electric_magnetic_radiating_dipole,1,1.0,sqrt_area,full_grid_162,full_grid,1e-10,0.0001,6,1216,96,384,162,0.7356181429427027,0.7161878592851533,0.43922772304622204,0.44609926729506627,79.88504368039888,144.77927745728067,0.3558572497611491,0.36581445137144586,1.3136194678937565,1.3337629714874482,96.0,0.23832981309134021,2813345600.4822025,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_current_green_minus,current_green,electric_magnetic_current_green,1,-1.0,sqrt_area,full_grid_162,full_grid,1e-06,0.0001,6,1216,96,384,162,0.7355593057046245,0.7161258277311829,0.4381601554353954,0.4450385783288477,82.36569288770521,149.74057587189333,0.35625147032532123,0.3662094727179992,1.3382233832794612,1.3584243694511657,96.0,0.24289489457827232,2814586879.732665,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_current_green_plus,current_green,electric_magnetic_current_green,1,1.0,sqrt_area,full_grid_162,full_grid,1e-06,0.0001,6,1216,96,384,162,0.7355593057046245,0.7161258277311829,0.4381601554353954,0.4450385783288477,82.36569288770521,149.74057587189333,0.35625147032532123,0.3662094727179992,1.3382233832794612,1.3584243694511657,96.0,0.24289489457827232,2814586879.732665,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_current_green_minus,current_green,electric_magnetic_current_green,1,-1.0,sqrt_area,full_grid_162,full_grid,1e-08,0.0001,6,1216,96,384,162,0.7355294312073681,0.7160978959570831,0.4389908727514822,0.4458855338702833,79.88504368039888,144.77927745728067,0.35610096436009603,0.3660622788528289,1.3136099318336556,1.333736735737546,96.0,0.23830935773994405,2814586879.732665,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_current_green_plus,current_green,electric_magnetic_current_green,1,1.0,sqrt_area,full_grid_162,full_grid,1e-08,0.0001,6,1216,96,384,162,0.7355294312073681,0.7160978959570831,0.4389908727514822,0.4458855338702833,79.88504368039888,144.77927745728067,0.35610096436009603,0.3660622788528289,1.3136099318336556,1.333736735737546,96.0,0.23830935773994405,2814586879.732665,diagnostic_only
