sample_id,frequency_hz,candidate,model_variant,lambda_reg,smooth_lambda,weight_mode,prior_id,node_index,x_m,y_m,z_m,normal_x,normal_y,normal_z,weight_m2,J_t1_real,J_t1_imag,J_t2_real,J_t2_imag,M_t1_real,M_t1_imag,M_t2_real,M_t2_imag,node_coeff_norm
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,20,-0.1837968805377429,-0.220250089906679,4.200520833333333,-0.5251339443935512,-0.6292859711619402,0.5729166666666667,0.0160352125026979,7.204899832644287e-05,-5.75167097464654e-05,0.00011263104208788147,0.0004798094005944287,3.599736589433904e-05,-0.00027674123703401275,-0.0001092606788109002,-2.0548340939087326e-05,0.0005845029473634023
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,21,0.2892199495787451,0.0389141351564401,4.193229166666667,0.8263427130821289,0.1111832433041146,0.5520833333333333,0.0160352125026979,5.4276848277239054e-05,-3.7540727595643196e-05,0.00019265381831923034,0.0003624406529116828,0.00015107807429462383,-0.00015816332818993718,-5.908635881579733e-05,-2.0378485561437453e-05,0.0004738994687398617
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,22,-0.2434052543196174,0.1693550361322399,4.1859375,-0.6954435837703357,0.4838715318063999,0.53125,0.0160352125026979,3.660183288556161e-05,-6.515438455247167e-05,0.0002019065165765314,0.0002263370601614809,7.777292562625305e-05,-9.425341842950533e-05,-5.106637725695265e-05,-3.834625984846707e-05,0.0003414528365854274
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,23,0.0660583014144804,-0.2936357727642742,4.178645833333333,0.1887380040413726,-0.8389593507550694,0.5104166666666667,0.0160352125026979,1.732612634492423e-05,7.701924900543455e-05,0.00023352135858476517,0.00024240467642561573,4.729425907975973e-05,1.0568481304909852e-05,-3.43795502278847e-05,-7.86770250741801e-05,0.0003595064379495224
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,24,0.1517320356388523,0.2647926338228884,4.171354166666666,0.4335201018252923,0.7565503823511098,0.4895833333333333,0.0160352125026979,-6.409087730416003e-06,-2.6170196490891322e-05,0.00026221088830709577,0.0002340918286763875,-3.5321892597048326e-05,0.00014735815085493634,1.0962810332715745e-05,-3.0470213403677296e-05,0.0003850846239789896
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,25,-0.2945400310937079,-0.0939663034128062,4.1640625,-0.8415429459820226,-0.2684751526080179,0.46875,0.0160352125026979,-2.6889984464822914e-05,-6.713823383229706e-05,0.00028721025136378177,0.00015731723782641795,-2.3756467194259036e-05,0.00027471585235612755,5.434914205027213e-05,4.5754778512448364e-07,0.00043755715440762816
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,26,0.2840717736703947,-0.1312483646363954,4.156770833333333,0.8116336390582708,-0.3749953275325585,0.4479166666666666,0.0160352125026979,-1.607219689940732e-05,-4.0300452411481355e-05,0.00033247201601493883,0.00019986725212117526,-9.451215512579094e-06,0.00041931246992776497,-4.288532927617577e-06,7.4355646663872964e-06,0.0005730209018259437
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,27,-0.1221784084131341,0.2919390608505005,4.149479166666667,-0.3490811668946689,0.8341116024300016,0.4270833333333333,0.0160352125026979,3.789101652733825e-05,-8.335473779858151e-05,0.00035878588330871656,0.00011857516952816455,1.1731551072734537e-05,0.0005475378621769487,-8.11117957533725e-05,1.0695513867774617e-05,0.0006766091778658506
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,28,-0.1082426875547271,-0.300942246011888,4.1421875,-0.3092648215849346,-0.8598349886053943,0.40625,0.0160352125026979,-6.251676923793879e-06,-2.122448953317078e-05,0.0003409857700166184,5.9964176728400384e-05,5.748999955128459e-06,0.0006055461932400969,1.0721944281536313e-05,4.478083594692116e-06,0.000698004883030741
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,29,0.2858807156757857,0.1502508920239945,4.134895833333333,0.8168020447879594,0.4292882629256988,0.3854166666666666,0.0160352125026979,-1.7506419852246534e-05,-7.024955012518145e-05,0.00030299751433132037,9.42073617988432e-05,-7.396448925295752e-05,0.0006467863488535169,3.831063369854679e-05,4.465867641445402e-05,0.0007301982083681661
