sample_id,frequency_hz,variant,variant_family,impedance_ohm,impedance_factor_to_eta0,calibration_mode,hfield_j_scale,uses_real_hfield,model_note,sensor_count,farfield_points,farfield_shape,electric_current_l2,magnetic_current_l2,predicted_peak_power,reference_peak_power,best_power_scale,scaled_power_nmse,nmse,correlation,main_lobe_error_deg,peak_error_db,main_lobe_region_threshold,reference_lobe_region_points,predicted_lobe_region_points,main_lobe_region_jaccard,reference_lobe_region_capture,predicted_lobe_region_precision,main_lobe_region_min_capture,true_peak_to_pred_region_error_deg,pred_peak_to_true_region_error_deg,main_lobe_region_error_deg,status
L1_short_dipole_x_1p2G,1200000000.0,hfield_electric_only,hfield_electric_only,376.730313668,1.0,real_hfield_only,1.0,True,"J=n_cross_H_t from real CST H-field, M=0",32,2664,37x72,9.430849443224919e-05,0.0,9.831847322812777e-11,3.9429401543613114e-08,1311.594524805722,0.41720256059184907,0.6980902315035902,0.4258435568901348,123.93471390828829,-26.031850595943165,0.75,1678,16,0.009535160905840286,0.00940666224242674,1.0,0.00940666224242674,120.13247456640309,0.0,120.13247456640309,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,electric_only_outgoing,electric_only_outgoing,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=0",32,2664,37x72,9.328460076657128e-05,0.0,9.884648869164416e-11,3.9429401543613114e-08,1308.7573231198799,0.42199184887802105,0.7013534896606934,0.4227583014723759,123.93471390828829,-26.008589388866618,0.75,1678,17,0.010131108462455305,0.010037338710914242,1.0,0.010037338710914242,120.13247456640309,0.0,120.13247456640309,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus_j96,eh_love_equivalence_minus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",32,2664,37x72,0.009053615465495922,0.03514313690718612,5.947632927503329e-06,3.9429401543613114e-08,0.01185500124326295,0.3211863885524591,0.45307742741464846,0.20346565378965226,57.85886068037941,21.785239717112294,0.75,1678,102,0.05826397146254459,0.06007483200687349,0.9643863583399542,0.06007483200687349,11.944443999999992,0.0,11.944443999999992,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus_j96,eh_love_equivalence_plus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",32,2664,37x72,0.009053615465495922,0.03514313690718612,7.167276579918301e-06,3.9429401543613114e-08,0.010358438324201658,0.36965230375749736,0.5082483927067609,0.20297198612894493,107.12349285160907,22.595339784613195,0.75,1678,97,0.05654761904761905,0.05825465656056915,0.9819074652986884,0.05825465656056915,55.52206265920982,0.0,55.52206265920982,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_minus,outgoing_equivalence_minus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M sign flipped",32,2664,37x72,9.328460076657128e-05,0.03514313690718612,6.308810869556919e-06,3.9429401543613114e-08,0.011623153600485898,0.36134067225894745,0.4978294334474306,0.17276397379255803,60.19829205762469,22.041273225476864,0.75,1678,90,0.05363528009535161,0.055112439189554135,1.0,0.055112439189554135,14.33333299999999,8.537736462515939e-07,14.33333299999999,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus,eh_love_equivalence_plus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",32,2664,37x72,9.430849443224919e-05,0.03514313690718612,6.318422972685644e-06,3.9429401543613114e-08,0.011606341877486298,0.3618750338110454,0.4982733876104396,0.17275715255889607,60.19829205762469,22.04788509979036,0.75,1678,91,0.054231227651966626,0.05582126867003098,1.0,0.05582126867003098,14.33333299999999,8.537736462515939e-07,14.33333299999999,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_plus,magnetic_only_plus,376.730313668,1.0,not_used,,False,"J=0, M=-n_cross_E_t; eta_eff not used",32,2664,37x72,0.0,0.03514313690718612,6.31360288017507e-06,3.9429401543613114e-08,0.011614943204642904,0.3616246966149505,0.49806946940574465,0.1727221781597253,60.19829205762469,22.044570762556432,0.75,1678,91,0.054231227651966626,0.05572553265406135,1.0,0.05572553265406135,14.33333299999999,8.537736462515939e-07,14.33333299999999,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_minus,magnetic_only_minus,376.730313668,1.0,not_used,,False,"J=0, M sign flipped; eta_eff not used",32,2664,37x72,0.0,0.03514313690718612,6.31360288017507e-06,3.9429401543613114e-08,0.011614943204642904,0.3616246966149505,0.49806946940574465,0.1727221781597253,60.19829205762469,22.044570762556432,0.75,1678,91,0.054231227651966626,0.05572553265406135,1.0,0.05572553265406135,14.33333299999999,8.537736462515939e-07,14.33333299999999,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus,eh_love_equivalence_minus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",32,2664,37x72,9.430849443224919e-05,0.03514313690718612,6.3088016346654836e-06,3.9429401543613114e-08,0.011623435580062482,0.36137034555409875,0.4978600029479095,0.17269420858506979,60.19829205762469,22.041266868232356,0.75,1678,90,0.05363528009535161,0.055112439189554135,1.0,0.055112439189554135,14.33333299999999,8.537736462515939e-07,14.33333299999999,diagnostic_only
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_plus,outgoing_equivalence_plus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=-n_cross_E_t",32,2664,37x72,9.328460076657128e-05,0.03514313690718612,6.3184134541794425e-06,3.9429401543613114e-08,0.011606629544764288,0.36190438221190446,0.49830384766539143,0.17268762621867437,60.19829205762469,22.047878557275162,0.75,1678,91,0.054231227651966626,0.05582126867003098,1.0,0.05582126867003098,14.33333299999999,8.537736462515939e-07,14.33333299999999,diagnostic_only
