sensor_count,component_rows_expected,prior_id,center_x_m,center_y_m,center_z_m,mean_local_radius_m,min_local_radius_m,max_local_radius_m,total_field_l2,tangential_field_l2,normal_field_l2,normal_to_total_l2_ratio,tangential_to_total_l2_ratio,min_sensor_field_abs,max_sensor_field_abs,median_sensor_field_abs,dynamic_range_db,hfield_available,h_component_rows_expected,h_total_field_l2,h_tangential_field_l2,h_normal_field_l2,h_normal_to_total_l2_ratio,h_tangential_to_total_l2_ratio,h_min_sensor_field_abs,h_max_sensor_field_abs,h_median_sensor_field_abs,h_dynamic_range_db,tangential_e_to_h_impedance_ohm,tangential_e_to_h_eta0_ratio
96,288,level1_local_sphere_r0p35,0.0002139373624773002,0.00027010371789093257,4.0,0.34999977386881903,0.34966454014096365,0.35033939990871715,13.817069418269929,13.631546766019378,2.2566213849728523,0.1633212743354234,0.9865729376733651,0.42311875945179084,1.8080042496249928,1.477994176320158,12.614743324600571,True,288,0.036840125781583716,0.03680407349065828,0.0016294299914804832,0.044229761894434984,0.9990213852379554,0.0006051911182917717,0.005141002939013224,0.003944083234105656,18.583106127957606,370.38146795026313,0.9831475050257519
