sensor_count,component_rows_expected,prior_id,center_x_m,center_y_m,center_z_m,mean_local_radius_m,min_local_radius_m,max_local_radius_m,total_field_l2,tangential_field_l2,normal_field_l2,normal_to_total_l2_ratio,tangential_to_total_l2_ratio,min_sensor_field_abs,max_sensor_field_abs,median_sensor_field_abs,dynamic_range_db,hfield_available,h_component_rows_expected,h_total_field_l2,h_tangential_field_l2,h_normal_field_l2,h_normal_to_total_l2_ratio,h_tangential_to_total_l2_ratio,h_min_sensor_field_abs,h_max_sensor_field_abs,h_median_sensor_field_abs,h_dynamic_range_db,tangential_e_to_h_impedance_ohm,tangential_e_to_h_eta0_ratio
24,72,level1_local_sphere_r0p35,-0.009423167744366667,0.011508160435949997,3.991189236110833,0.34941799376817223,0.3327607829310145,0.3669223371916063,0.030715985464652075,0.03039961042241582,0.004397209254751026,0.1431570300686374,0.9896999872395325,0.003627174811555306,0.007477333030389905,0.006335786820284858,6.283564741605007,True,72,8.17622282395681e-05,8.167788095343478e-05,3.712913903628209e-06,0.045411114442101,0.9989683832259785,9.493551850447604e-06,2.0595043858037202e-05,1.7403714696642277e-05,6.726679888832087,372.1890194451407,0.9879455035655521
