sample_id,frequency_hz,theta_deg,phi_deg,reference_power,predicted_power,reference_power_norm,predicted_power_norm,predicted_e_theta_real,predicted_e_theta_imag,predicted_e_phi_real,predicted_e_phi_imag
L1_short_dipole_z_1p2G,1200000000.0,2.0,0.0,4.7518912788995364e-11,9.016497355735869e-11,0.0012139789423157642,0.0014210612347573869,4.287998060040273e-06,-8.115591323485802e-06,1.6778442616839852e-06,1.7606993775615518e-06
L1_short_dipole_z_1p2G,1200000000.0,2.0,5.0,4.7518909020981997e-11,8.886703377842787e-11,0.001213978846053274,0.00140060482211601,4.4329901035826815e-06,-7.970866021631802e-06,1.626902552578838e-06,1.7418712551660983e-06
L1_short_dipole_z_1p2G,1200000000.0,2.0,10.0,4.7518906963713716e-11,8.758806743223339e-11,0.0012139787934956662,0.0013804474436637216,4.573480081912327e-06,-7.829110069988235e-06,1.5639113403660174e-06,1.7118890746972977e-06
L1_short_dipole_z_1p2G,1200000000.0,2.0,14.999999999999998,4.751890663278459e-11,8.633242966135454e-11,0.0012139787850413274,0.0013606577394061363,4.708544094518906e-06,-7.690999233850772e-06,1.4892232824748027e-06,1.671163358612044e-06
L1_short_dipole_z_1p2G,1200000000.0,2.0,20.0,4.751890803062042e-11,8.510378255822596e-11,0.00121397882075223,0.0013412934264077827,4.837282842686235e-06,-7.5571591769196325e-06,1.4032467150345082e-06,1.6200990986737756e-06
L1_short_dipole_z_1p2G,1200000000.0,2.0,25.0,4.751891114639177e-11,8.39053224952974e-11,0.0012139789003517113,0.00132240488166985,4.958819725783777e-06,-7.428180496907665e-06,1.3064449170806637e-06,1.559091275862259e-06
L1_short_dipole_z_1p2G,1200000000.0,2.0,29.999999999999996,4.751891595638132e-11,8.274000805840029e-11,0.0012139790232338582,0.001304038734514889,5.07229927296501e-06,-7.304633525650305e-06,1.199337278783433e-06,1.4885252068893109e-06
L1_short_dipole_z_1p2G,1200000000.0,2.0,35.0,4.751892242395096e-11,8.161077160352097e-11,0.001213979188462667,0.0012862412008652726,5.176886544353872e-06,-7.187081562264726e-06,1.0825021590112432e-06,1.4087813895346617e-06
L1_short_dipole_z_1p2G,1200000000.0,2.0,40.0,4.7518930499784695e-11,8.052069904277827e-11,0.0012139793947782479,0.001269060916792337,5.271768033042119e-06,-7.0760913593194724e-06,9.565810509583656e-07,1.3202441501802583e-06
L1_short_dipole_z_1p2G,1200000000.0,2.0,45.0,4.751894012236303e-11,7.947316551762542e-11,0.0012139796406089452,0.0012525510768182089,5.3561544586314294e-06,-6.972239939963391e-06,8.222835526178142e-07,1.2233130881264966e-06
