sample_id,frequency_hz,theta_deg,phi_deg,reference_power,predicted_power,reference_power_norm,predicted_power_norm,predicted_e_theta_real,predicted_e_theta_imag,predicted_e_phi_real,predicted_e_phi_imag
L1_short_dipole_x_1p2G,1200000000.0,2.0,0.0,3.936494803863294e-08,1.3274860128853655e-06,0.9983653440717613,0.9967373599945056,-0.0005791674532909254,0.000996014418447438,-2.2717624284700445e-06,1.091455060894432e-06
L1_short_dipole_x_1p2G,1200000000.0,2.0,5.0,3.936526342162356e-08,1.3275161253205115e-06,0.9983733427473249,0.9967599697913841,-0.0005772234361995119,0.0009922913332474296,4.8263459191608445e-05,-8.577749408462329e-05
L1_short_dipole_x_1p2G,1200000000.0,2.0,10.0,3.9366298802067355e-08,1.327582025270652e-06,0.9983996018434123,0.9968094504952779,-0.0005708752708864978,0.000981026544945005,9.843998662811502e-05,-0.00017198819002141547
L1_short_dipole_x_1p2G,1200000000.0,2.0,14.999999999999998,3.9368021523335014e-08,1.327682113408336e-06,0.9984432931296153,0.9968846012578123,-0.0005601706857761813,0.0009623062189367756,0.00014787335929664926,-0.0002568873815727611
L1_short_dipole_x_1p2G,1200000000.0,2.0,20.0,3.937037802112699e-08,1.3278141103392394e-06,0.9985030581196918,0.9969837106052246,-0.0005451910676412825,0.0009362727740330732,0.00019618474513017763,-0.0003398317944013174
L1_short_dipole_x_1p2G,1200000000.0,2.0,25.0,3.9373295460437915e-08,1.327975119809705e-06,0.9985770495879036,0.9971046038974839,-0.0005260508273804228,0.0009031238166776915,0.00024300392154805707,-0.0004201929469706302
L1_short_dipole_x_1p2G,1200000000.0,2.0,29.999999999999996,3.937668395803161e-08,1.3281617076390075e-06,0.9986629879349502,0.9972447025942544,-0.0005028964954840011,0.0008631106670309146,0.0002879721832144545,-0.0004973618608428554
L1_short_dipole_x_1p2G,1200000000.0,2.0,35.0,3.938043932293928e-08,1.3283699941396824e-06,0.9987582306918944,0.9974010936483144,-0.00047590555682073946,0.0008165364860822231,0.0003307451508752366,-0.0005707536309090259
L1_short_dipole_x_1p2G,1200000000.0,2.0,40.0,3.938444623163857e-08,1.3285957574113984e-06,0.9988598530483701,0.9975706070633332,-0.00044528503699160256,0.0007637540159373559,0.00037099545717960656,-0.00063981182165887
L1_short_dipole_x_1p2G,1200000000.0,2.0,45.0,3.9388581741194505e-08,1.3288345445808675e-06,0.9989647369521077,0.9977498994178944,-0.0004112698547610349,0.0007051629484531995,0.000408415287282224,-0.0007040126564122788
