sensor_count,component_rows_expected,prior_id,center_x_m,center_y_m,center_z_m,mean_local_radius_m,min_local_radius_m,max_local_radius_m,total_field_l2,tangential_field_l2,normal_field_l2,normal_to_total_l2_ratio,tangential_to_total_l2_ratio,min_sensor_field_abs,max_sensor_field_abs,median_sensor_field_abs,dynamic_range_db,hfield_available,h_component_rows_expected,h_total_field_l2,h_tangential_field_l2,h_normal_field_l2,h_normal_to_total_l2_ratio,h_tangential_to_total_l2_ratio,h_min_sensor_field_abs,h_max_sensor_field_abs,h_median_sensor_field_abs,h_dynamic_range_db,tangential_e_to_h_impedance_ohm,tangential_e_to_h_eta0_ratio
72,216,level1_local_sphere_r0p35,0.0022821988935788936,0.009075025306282366,3.996151620370417,0.3498024325607857,0.3398823131426772,0.36007351635366197,0.04954208013565285,0.04875260603415109,0.008809149166991525,0.17781145125256942,0.9840645750170345,0.0021333278101660874,0.00745134376303489,0.0061416789669861156,10.8635400976035,True,216,0.0001318951153382684,0.0001318394957547186,3.829988150981773e-06,0.02903813489346508,0.9995783044473849,3.0335747017155316e-06,2.0449244855683398e-05,1.620543761796682e-05,16.574451624458224,369.78756445529115,0.9815710364660826
