sample_id,frequency_hz,sensor_id,node_id,prior_id,x_m,y_m,z_m,normal_x,normal_y,normal_z,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,weight_m2,polarization,e_real,e_imag,cst_project,cst_probe_item,extraction_method
L1_halfwave_dipole_z_1p2G,1200000000,5,5,level1_local_sphere_r0p35,0.137261566981,-0.0873145733117,4.30989583333,0.392175905659,-0.249470209462,0.885416666667,0.536728052626,0.843755294812,-0.0,-0.747075000615,0.475227963263,0.464798156611,0.0160352125027,Ey,-9.818084165585e-02,-3.310471802419e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.137262 -0.0873146 4.3099)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,5,5,level1_local_sphere_r0p35,0.137261566981,-0.0873145733117,4.30989583333,0.392175905659,-0.249470209462,0.885416666667,0.536728052626,0.843755294812,-0.0,-0.747075000615,0.475227963263,0.464798156611,0.0160352125027,Ez,2.280558769781e-01,-3.200949705315e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.137262 -0.0873146 4.3099)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Ex,-5.757791485573e-02,-1.725355894242e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.0456569 0.169842 4.3026)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Ey,1.762729432626e-01,6.115346586373e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.0456569 0.169842 4.3026)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Ez,2.460293375694e-01,-4.079691553383e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.0456569 0.169842 4.3026)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Ex,-9.810623473099e-02,-3.182712231813e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.0865849 -0.166714 4.29531)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Ey,-1.728513069103e-01,-5.803847404941e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.0865849 -0.166714 4.29531)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Ez,2.231198751376e-01,-4.598674267626e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.0865849 -0.166714 4.29531)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Ex,1.948844765880e-01,6.394644217525e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.18679 0.0682155 4.28802)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Ey,7.981020097813e-02,2.463075634249e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.18679 0.0682155 4.28802)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Ez,2.310432114673e-01,-5.334517061677e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.18679 0.0682155 4.28802)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Ex,-2.030816650195e-01,-6.479608677033e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.193211 0.0797545 4.28073)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Ey,9.139174436520e-02,2.817476218301e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.193211 0.0797545 4.28073)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Ez,2.090742286650e-01,-5.877308090572e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.193211 0.0797545 4.28073)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Ex,1.013674924572e-01,3.182344589049e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Ey,-2.120834466038e-01,-6.502349393207e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Ez,1.903038359608e-01,-6.412262330127e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Ex,7.740947923015e-02,2.312831891593e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.068028 0.216884 4.26615)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Ey,2.315118459390e-01,7.003687197870e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.068028 0.216884 4.26615)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Ez,1.813074243373e-01,-7.007749878990e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.068028 0.216884 4.26615)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,12,12,level1_local_sphere_r0p35,-0.203820183749,-0.118117962629,4.25885416667,-0.582343382141,-0.337479893227,0.739583333333,0.501407581232,-0.865211209753,0.0,0.639895790547,0.370832690286,0.673064999131,0.0160352125027,Ex,-2.185459155148e-01,-6.439005536735e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.20382 -0.118118 4.25885)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,12,12,level1_local_sphere_r0p35,-0.203820183749,-0.118117962629,4.25885416667,-0.582343382141,-0.337479893227,0.739583333333,0.501407581232,-0.865211209753,0.0,0.639895790547,0.370832690286,0.673064999131,0.0160352125027,Ey,-1.208644880398e-01,-3.828478473308e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.20382 -0.118118 4.25885)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,12,12,level1_local_sphere_r0p35,-0.203820183749,-0.118117962629,4.25885416667,-0.582343382141,-0.337479893227,0.739583333333,0.501407581232,-0.865211209753,0.0,0.639895790547,0.370832690286,0.673064999131,0.0160352125027,Ez,1.316780227829e-01,-7.493272369856e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.20382 -0.118118 4.25885)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,13,13,level1_local_sphere_r0p35,0.237668202016,-0.0522506875014,4.2515625,0.679052005759,-0.149287678576,0.71875,0.214719429041,0.976675773628,-0.0,-0.701985712295,0.154329589623,0.695268608165,0.0160352125027,Ex,2.588369663765e-01,7.448911825892e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.237668 -0.0522507 4.25156)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,13,13,level1_local_sphere_r0p35,0.237668202016,-0.0522506875014,4.2515625,0.679052005759,-0.149287678576,0.71875,0.214719429041,0.976675773628,-0.0,-0.701985712295,0.154329589623,0.695268608165,0.0160352125027,Ey,-5.967834789516e-02,-1.703375335518e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.237668 -0.0522507 4.25156)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,13,13,level1_local_sphere_r0p35,0.237668202016,-0.0522506875014,4.2515625,0.679052005759,-0.149287678576,0.71875,0.214719429041,0.976675773628,-0.0,-0.701985712295,0.154329589623,0.695268608165,0.0160352125027,Ez,1.767232081266e-01,-8.020835395429e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.237668 -0.0522507 4.25156)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,14,14,level1_local_sphere_r0p35,-0.144163462072,0.205057689897,4.24427083333,-0.41189560592,0.585879113993,0.697916666667,-0.81806243022,-0.57512942914,0.0,0.401392414087,-0.570939404424,0.716178976506,0.0160352125027,Ex,-1.481807809572e-01,-4.443342263593e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.144163 0.205058 4.24427)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,14,14,level1_local_sphere_r0p35,-0.144163462072,0.205057689897,4.24427083333,-0.41189560592,0.585879113993,0.697916666667,-0.81806243022,-0.57512942914,0.0,0.401392414087,-0.570939404424,0.716178976506,0.0160352125027,Ey,2.184686395671e-01,6.208515812979e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.144163 0.205058 4.24427)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,14,14,level1_local_sphere_r0p35,-0.144163462072,0.205057689897,4.24427083333,-0.41189560592,0.585879113993,0.697916666667,-0.81806243022,-0.57512942914,0.0,0.401392414087,-0.570939404424,0.716178976506,0.0160352125027,Ez,8.269476321804e-02,-8.577188261018e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.144163 0.205058 4.24427)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,15,15,level1_local_sphere_r0p35,-0.0331001415477,-0.255431507836,4.23697916667,-0.0945718329936,-0.729804308104,0.677083333333,0.991708123697,-0.128510689799,0.0,0.0870124462181,0.671469042087,0.735906352549,0.0160352125027,Ex,-3.829414886957e-02,-1.024863541148e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.0331001 -0.255432 4.23698)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,15,15,level1_local_sphere_r0p35,-0.0331001415477,-0.255431507836,4.23697916667,-0.0945718329936,-0.729804308104,0.677083333333,0.991708123697,-0.128510689799,0.0,0.0870124462181,0.671469042087,0.735906352549,0.0160352125027,Ey,-2.722014426882e-01,-7.776118468087e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.0331001 -0.255432 4.23698)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,15,15,level1_local_sphere_r0p35,-0.0331001415477,-0.255431507836,4.23697916667,-0.0945718329936,-0.729804308104,0.677083333333,0.991708123697,-0.128510689799,0.0,0.0870124462181,0.671469042087,0.735906352549,0.0160352125027,Ez,1.650864689896e-01,-9.098548924207e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.0331001 -0.255432 4.23698)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,16,16,level1_local_sphere_r0p35,0.201936333078,0.170192155303,4.2296875,0.576960951652,0.486263300866,0.65625,-0.644446982884,0.764648995456,0.0,-0.501800903268,-0.422918332518,0.754543529228,0.0160352125027,Ex,2.153483852028e-01,5.825188875658e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.201936 0.170192 4.22969)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,16,16,level1_local_sphere_r0p35,0.201936333078,0.170192155303,4.2296875,0.576960951652,0.486263300866,0.65625,-0.644446982884,0.764648995456,0.0,-0.501800903268,-0.422918332518,0.754543529228,0.0160352125027,Ey,1.728662720620e-01,4.968075725515e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.201936 0.170192 4.22969)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,16,16,level1_local_sphere_r0p35,0.201936333078,0.170192155303,4.2296875,0.576960951652,0.486263300866,0.65625,-0.644446982884,0.764648995456,0.0,-0.501800903268,-0.422918332518,0.754543529228,0.0160352125027,Ez,6.103873278503e-02,-9.651026089207e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.201936 0.170192 4.22969)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,17,17,level1_local_sphere_r0p35,-0.270028520695,0.0111665270975,4.22239583333,-0.771510059128,0.0319043631356,0.635416666667,-0.0413178261974,-0.999146054007,0.0,0.63487405515,-0.0262540353962,0.772169450135,0.0160352125027,Ex,-2.842362465280e-01,-7.789616669528e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.270029 0.0111665 4.2224)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,17,17,level1_local_sphere_r0p35,-0.270028520695,0.0111665270975,4.22239583333,-0.771510059128,0.0319043631356,0.635416666667,-0.0413178261974,-0.999146054007,0.0,0.63487405515,-0.0262540353962,0.772169450135,0.0160352125027,Ey,1.086853137463e-02,3.130609097337e-02,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.270029 0.0111665 4.2224)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,17,17,level1_local_sphere_r0p35,-0.270028520695,0.0111665270975,4.22239583333,-0.771510059128,0.0319043631356,0.635416666667,-0.0413178261974,-0.999146054007,0.0,0.63487405515,-0.0262540353962,0.772169450135,0.0160352125027,Ez,1.317625567699e-01,-1.008933174273e+00,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (-0.270029 0.0111665 4.2224)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe
L1_halfwave_dipole_z_1p2G,1200000000,18,18,level1_local_sphere_r0p35,0.195706501571,-0.194754108366,4.21510416667,0.55916143306,-0.556440309618,0.614583333333,0.705379941179,0.708829414303,-0.0,-0.435634744207,0.433514755517,0.788851903965,0.0160352125027,Ex,2.001764720948e-01,5.352983553747e-01,C:\csttmp\huy_h\h_half.cst,1D Results\Probes\E-Field\E-Field (0.195707 -0.194754 4.2151)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe
